passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,139.0,HWD,LAX
1,216.0,HWD,LAX
2,403.0,LGB,LAX
3,526.0,LGB,LAX
4,642.0,UVS,LAX
5,669.0,DTLA,LAX
6,960.0,ANH,LAX
7,1022.0,DTLA,LAX
8,1064.0,PSD,LAX
9,1352.0,WDHL,LAX
10,1512.0,HWD,LAX
11,1947.0,PSD,LAX
12,3664.0,HWD,LAX
13,4293.0,LGB,LAX
14,5746.0,ANH,LAX
15,6010.0,PSD,LAX
16,6143.0,LGB,LAX
17,6424.0,HWD,LAX
18,6689.0,BVH,LAX
19,7379.0,DTLA,LAX
20,8559.0,PSD,LAX
21,9010.0,LGB,LAX
22,9117.0,DTLA,LAX
23,9228.0,ANH,LAX
24,9247.0,LGB,LAX
25,9879.0,DTLA,LAX
26,10173.0,DTLA,LAX
27,10178.0,PSD,LAX
28,10196.0,BVH,LAX
29,10250.0,DTLA,LAX
30,10286.0,DTLA,LAX
31,10346.0,BVH,LAX
32,10539.0,DTLA,LAX
33,10694.0,LGB,LAX
34,10699.0,DTLA,LAX
35,10703.0,ANH,LAX
36,10779.0,LGB,LAX
37,10834.0,DTLA,LAX
38,10927.0,BVH,LAX
39,10943.0,ANH,LAX
40,10982.0,BVH,LAX
41,11120.0,ANH,LAX
42,11125.0,HWD,LAX
43,11125.0,UVS,LAX
44,11253.0,DTLA,LAX
45,11282.0,PSD,LAX
46,11296.0,DTLA,LAX
47,11308.0,ANH,LAX
48,11431.0,LGB,LAX
49,11476.0,HWD,LAX
50,11542.0,WDHL,LAX
51,11550.0,HWD,LAX
52,11557.0,UVS,LAX
53,11583.0,LGB,LAX
54,11673.0,PSD,LAX
55,11728.0,PSD,LAX
56,11744.0,ANH,LAX
57,11814.0,DTLA,LAX
58,11869.0,BVH,LAX
59,11891.0,DTLA,LAX
60,11920.0,PSD,LAX
61,11920.0,ANH,LAX
62,11953.0,UVS,LAX
63,11958.0,ANH,LAX
64,11966.0,HWD,LAX
65,11979.0,HWD,LAX
66,12056.0,HWD,LAX
67,12066.0,BVH,LAX
68,12074.0,HWD,LAX
69,12104.0,PSD,LAX
70,12107.0,LGB,LAX
71,12127.0,ANH,LAX
72,12143.0,WDHL,LAX
73,12191.0,LGB,LAX
74,12216.0,UVS,LAX
75,12219.0,ANH,LAX
76,12243.0,LGB,LAX
77,12297.0,DTLA,LAX
78,12353.0,HWD,LAX
79,12379.0,ANH,LAX
80,12409.0,LGB,LAX
81,12601.0,WDHL,LAX
82,12618.0,BVH,LAX
83,12620.0,ANH,LAX
84,12666.0,BVH,LAX
85,12690.0,DTLA,LAX
86,12695.0,DTLA,LAX
87,12724.0,HWD,LAX
88,12747.0,BVH,LAX
89,12748.0,HWD,LAX
90,12824.0,HWD,LAX
91,12838.0,HWD,LAX
92,12912.0,DTLA,LAX
93,12986.0,HWD,LAX
94,13033.0,LGB,LAX
95,13034.0,ANH,LAX
96,13063.0,ANH,LAX
97,13115.0,BVH,LAX
98,13135.0,DTLA,LAX
99,13153.0,DTLA,LAX
100,13188.0,HWD,LAX
101,13200.0,DTLA,LAX
102,13213.0,LGB,LAX
103,13230.0,UVS,LAX
104,13237.0,ANH,LAX
105,13297.0,LGB,LAX
106,13301.0,WDHL,LAX
107,13311.0,DTLA,LAX
108,13351.0,DTLA,LAX
109,13363.0,ANH,LAX
110,13373.0,UVS,LAX
111,13469.0,UVS,LAX
112,13484.0,ANH,LAX
113,13511.0,UVS,LAX
114,13514.0,WDHL,LAX
115,13526.0,WDHL,LAX
116,13545.0,DTLA,LAX
117,13545.0,DTLA,LAX
118,13547.0,DTLA,LAX
119,13575.0,BVH,LAX
120,13607.0,LGB,LAX
121,13676.0,DTLA,LAX
122,13696.0,LGB,LAX
123,13725.0,WDHL,LAX
124,13747.0,UVS,LAX
125,13757.0,LGB,LAX
126,13811.0,DTLA,LAX
127,13824.0,DTLA,LAX
128,13894.0,WDHL,LAX
129,13919.0,ANH,LAX
130,13956.0,ANH,LAX
131,14033.0,ANH,LAX
132,14044.0,LGB,LAX
133,14074.0,HWD,LAX
134,14099.0,BVH,LAX
135,14114.0,HWD,LAX
136,14131.0,BVH,LAX
137,14149.0,PSD,LAX
138,14153.0,LGB,LAX
139,14198.0,LGB,LAX
140,14207.0,DTLA,LAX
141,14279.0,HWD,LAX
142,14283.0,HWD,LAX
143,14298.0,HWD,LAX
144,14314.0,PSD,LAX
145,14327.0,BVH,LAX
146,14364.0,HWD,LAX
147,14365.0,DTLA,LAX
148,14424.0,UVS,LAX
149,14430.0,ANH,LAX
150,14456.0,BVH,LAX
151,14457.0,LGB,LAX
152,14476.0,HWD,LAX
153,14479.0,LGB,LAX
154,14511.0,BVH,LAX
155,14517.0,DTLA,LAX
156,14558.0,HWD,LAX
157,14577.0,DTLA,LAX
158,14623.0,ANH,LAX
159,14624.0,DTLA,LAX
160,14639.0,ANH,LAX
161,14675.0,DTLA,LAX
162,14677.0,WDHL,LAX
163,14695.0,ANH,LAX
164,14697.0,HWD,LAX
165,14698.0,LGB,LAX
166,14739.0,LGB,LAX
167,14745.0,PSD,LAX
168,14752.0,WDHL,LAX
169,14773.0,DTLA,LAX
170,14785.0,HWD,LAX
171,14791.0,PSD,LAX
172,14809.0,LGB,LAX
173,14809.0,WDHL,LAX
174,14810.0,LGB,LAX
175,14820.0,HWD,LAX
176,14837.0,HWD,LAX
177,14861.0,ANH,LAX
178,14873.0,ANH,LAX
179,14875.0,LGB,LAX
180,14881.0,ANH,LAX
181,14885.0,HWD,LAX
182,14890.0,ANH,LAX
183,14892.0,DTLA,LAX
184,14907.0,ANH,LAX
185,14925.0,PSD,LAX
186,14999.0,WDHL,LAX
187,15041.0,PSD,LAX
188,15042.0,DTLA,LAX
189,15057.0,HWD,LAX
190,15110.0,LGB,LAX
191,15110.0,BVH,LAX
192,15111.0,ANH,LAX
193,15118.0,LGB,LAX
194,15136.0,ANH,LAX
195,15139.0,HWD,LAX
196,15144.0,ANH,LAX
197,15183.0,PSD,LAX
198,15191.0,PSD,LAX
199,15218.0,DTLA,LAX
200,15223.0,BVH,LAX
201,15239.0,DTLA,LAX
202,15245.0,ANH,LAX
203,15271.0,HWD,LAX
204,15276.0,DTLA,LAX
205,15303.0,ANH,LAX
206,15308.0,PSD,LAX
207,15312.0,ANH,LAX
208,15340.0,LGB,LAX
209,15343.0,LGB,LAX
210,15382.0,DTLA,LAX
211,15393.0,DTLA,LAX
212,15420.0,LGB,LAX
213,15429.0,PSD,LAX
214,15454.0,DTLA,LAX
215,15488.0,LGB,LAX
216,15536.0,UVS,LAX
217,15548.0,BVH,LAX
218,15600.0,ANH,LAX
219,15625.0,PSD,LAX
220,15645.0,DTLA,LAX
221,15652.0,LGB,LAX
222,15668.0,PSD,LAX
223,15674.0,ANH,LAX
224,15700.0,UVS,LAX
225,15738.0,PSD,LAX
226,15761.0,DTLA,LAX
227,15763.0,ANH,LAX
228,15814.0,ANH,LAX
229,15895.0,PSD,LAX
230,15930.0,DTLA,LAX
231,15938.0,LGB,LAX
232,15956.0,LGB,LAX
233,15968.0,PSD,LAX
234,16015.0,HWD,LAX
235,16033.0,DTLA,LAX
236,16065.0,DTLA,LAX
237,16095.0,DTLA,LAX
238,16104.0,ANH,LAX
239,16110.0,DTLA,LAX
240,16127.0,DTLA,LAX
241,16154.0,DTLA,LAX
242,16164.0,ANH,LAX
243,16164.0,HWD,LAX
244,16173.0,ANH,LAX
245,16189.0,PSD,LAX
246,16192.0,LGB,LAX
247,16239.0,LGB,LAX
248,16245.0,ANH,LAX
249,16269.0,ANH,LAX
250,16278.0,DTLA,LAX
251,16296.0,LGB,LAX
252,16309.0,UVS,LAX
253,16363.0,HWD,LAX
254,16397.0,DTLA,LAX
255,16400.0,ANH,LAX
256,16405.0,ANH,LAX
257,16413.0,PSD,LAX
258,16416.0,LGB,LAX
259,16434.0,HWD,LAX
260,16436.0,ANH,LAX
261,16439.0,ANH,LAX
262,16446.0,HWD,LAX
263,16565.0,LGB,LAX
264,16576.0,ANH,LAX
