schedule,od
5.0,LAX_DTLA
31.56642412627616,LAX_DTLA
39.55743077104821,LAX_DTLA
45.16906835130886,LAX_DTLA
53.971033311980044,LAX_DTLA
59.11504230327942,LAX_DTLA
68.1730875394825,LAX_DTLA
78.92151163628392,LAX_DTLA
102.34983430073143,LAX_DTLA
119.825477646749,LAX_DTLA
202.4887250913327,LAX_DTLA
316.4843026439982,LAX_DTLA
327.8748605555156,LAX_DTLA
371.24187682660914,LAX_DTLA
388.21322457086063,LAX_DTLA
401.0337201349069,LAX_DTLA
413.99922755707973,LAX_DTLA
425.2103404778833,LAX_DTLA
437.20516706831904,LAX_DTLA
445.34976494117285,LAX_DTLA
451.1650942699114,LAX_DTLA
458.6150948823808,LAX_DTLA
467.0584239919777,LAX_DTLA
475.5837936746416,LAX_DTLA
491.1359914524462,LAX_DTLA
494.4869176956709,LAX_DTLA
503.03090751749977,LAX_DTLA
508.4612225197432,LAX_DTLA
515.330104182418,LAX_DTLA
521.1572630575218,LAX_DTLA
526.8712143797775,LAX_DTLA
532.4876174734804,LAX_DTLA
538.895868938665,LAX_DTLA
549.8981280797507,LAX_DTLA
556.4810882694051,LAX_DTLA
559.9565305214944,LAX_DTLA
570.6639045261844,LAX_DTLA
574.3501702993609,LAX_DTLA
584.9405667345943,LAX_DTLA
591.3072513041932,LAX_DTLA
596.9473830905712,LAX_DTLA
603.534420261309,LAX_DTLA
612.554798605293,LAX_DTLA
630.6887480524992,LAX_DTLA
638.9932748777828,LAX_DTLA
644.2570962000575,LAX_DTLA
650.0488202465403,LAX_DTLA
657.9055092369321,LAX_DTLA
664.3865821375663,LAX_DTLA
669.5730272763587,LAX_DTLA
674.6645473362589,LAX_DTLA
684.5102403363932,LAX_DTLA
687.4808194234076,LAX_DTLA
694.0431286787438,LAX_DTLA
700.3763306930626,LAX_DTLA
704.8965300809135,LAX_DTLA
714.0725439832084,LAX_DTLA
722.3786093291283,LAX_DTLA
735.241649651814,LAX_DTLA
749.2256222181749,LAX_DTLA
757.9717358353008,LAX_DTLA
763.0656359459846,LAX_DTLA
770.2392388894116,LAX_DTLA
776.7573148827139,LAX_DTLA
781.8555394601766,LAX_DTLA
789.3372444149193,LAX_DTLA
800.1072722243249,LAX_DTLA
810.5959316363212,LAX_DTLA
816.976724324893,LAX_DTLA
824.1707126576074,LAX_DTLA
839.3217343714048,LAX_DTLA
