passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,660.0,DTLA,LAX
1,817.0,DTLA,LAX
2,828.0,DTLA,LAX
3,4098.0,DTLA,LAX
4,5774.0,DTLA,LAX
5,11486.0,DTLA,LAX
6,12182.0,DTLA,LAX
7,13374.0,DTLA,LAX
8,13648.0,DTLA,LAX
9,13717.0,DTLA,LAX
10,13783.0,DTLA,LAX
11,13862.0,DTLA,LAX
12,14006.0,DTLA,LAX
13,14469.0,DTLA,LAX
14,14612.0,DTLA,LAX
15,15454.0,DTLA,LAX
16,15587.0,DTLA,LAX
17,15713.0,DTLA,LAX
18,16140.0,DTLA,LAX
19,16584.0,DTLA,LAX
20,16797.0,DTLA,LAX
21,17019.0,DTLA,LAX
22,17305.0,DTLA,LAX
23,18227.0,DTLA,LAX
24,18568.0,DTLA,LAX
25,18666.0,DTLA,LAX
26,19091.0,DTLA,LAX
27,19263.0,DTLA,LAX
28,19386.0,DTLA,LAX
29,19392.0,DTLA,LAX
30,19670.0,DTLA,LAX
31,19812.0,DTLA,LAX
32,19864.0,DTLA,LAX
33,20211.0,DTLA,LAX
34,20276.0,DTLA,LAX
35,20286.0,DTLA,LAX
36,20376.0,DTLA,LAX
37,20660.0,DTLA,LAX
38,20877.0,DTLA,LAX
39,20884.0,DTLA,LAX
40,21378.0,DTLA,LAX
41,21544.0,DTLA,LAX
42,21556.0,DTLA,LAX
43,21745.0,DTLA,LAX
44,21870.0,DTLA,LAX
45,21878.0,DTLA,LAX
46,21888.0,DTLA,LAX
47,21987.0,DTLA,LAX
48,22194.0,DTLA,LAX
49,22364.0,DTLA,LAX
50,22397.0,DTLA,LAX
51,22654.0,DTLA,LAX
52,22671.0,DTLA,LAX
53,22756.0,DTLA,LAX
54,22977.0,DTLA,LAX
55,23060.0,DTLA,LAX
56,23065.0,DTLA,LAX
57,23255.0,DTLA,LAX
58,23324.0,DTLA,LAX
59,23416.0,DTLA,LAX
60,23424.0,DTLA,LAX
61,23463.0,DTLA,LAX
62,23667.0,DTLA,LAX
63,23698.0,DTLA,LAX
64,23848.0,DTLA,LAX
65,23876.0,DTLA,LAX
66,24167.0,DTLA,LAX
67,24179.0,DTLA,LAX
68,24394.0,DTLA,LAX
69,24793.0,DTLA,LAX
70,25021.0,DTLA,LAX
71,25117.0,DTLA,LAX
72,25308.0,DTLA,LAX
73,25445.0,DTLA,LAX
74,25595.0,DTLA,LAX
75,25617.0,DTLA,LAX
76,25791.0,DTLA,LAX
77,26084.0,DTLA,LAX
78,26197.0,DTLA,LAX
79,26366.0,DTLA,LAX
80,26581.0,DTLA,LAX
81,26611.0,DTLA,LAX
82,26807.0,DTLA,LAX
83,26815.0,DTLA,LAX
84,27329.0,DTLA,LAX
85,27395.0,DTLA,LAX
86,27422.0,DTLA,LAX
87,27423.0,DTLA,LAX
88,27471.0,DTLA,LAX
89,27606.0,DTLA,LAX
90,27639.0,DTLA,LAX
91,27892.0,DTLA,LAX
92,28109.0,DTLA,LAX
93,28268.0,DTLA,LAX
94,28329.0,DTLA,LAX
95,28374.0,DTLA,LAX
96,28492.0,DTLA,LAX
97,28659.0,DTLA,LAX
98,28720.0,DTLA,LAX
99,29024.0,DTLA,LAX
100,29027.0,DTLA,LAX
101,29030.0,DTLA,LAX
102,29130.0,DTLA,LAX
103,29321.0,DTLA,LAX
104,29599.0,DTLA,LAX
105,29629.0,DTLA,LAX
106,29664.0,DTLA,LAX
107,29745.0,DTLA,LAX
108,29925.0,DTLA,LAX
109,30115.0,DTLA,LAX
110,30118.0,DTLA,LAX
111,30142.0,DTLA,LAX
112,30274.0,DTLA,LAX
113,30371.0,DTLA,LAX
114,30406.0,DTLA,LAX
115,30422.0,DTLA,LAX
116,30545.0,DTLA,LAX
117,30567.0,DTLA,LAX
118,30626.0,DTLA,LAX
119,30715.0,DTLA,LAX
120,30802.0,DTLA,LAX
121,30807.0,DTLA,LAX
122,30814.0,DTLA,LAX
123,30879.0,DTLA,LAX
124,30961.0,DTLA,LAX
125,31064.0,DTLA,LAX
126,31067.0,DTLA,LAX
127,31104.0,DTLA,LAX
128,31252.0,DTLA,LAX
129,31269.0,DTLA,LAX
130,31459.0,DTLA,LAX
131,31528.0,DTLA,LAX
132,31836.0,DTLA,LAX
133,31907.0,DTLA,LAX
134,31965.0,DTLA,LAX
135,31994.0,DTLA,LAX
136,32119.0,DTLA,LAX
137,32183.0,DTLA,LAX
138,32353.0,DTLA,LAX
139,32450.0,DTLA,LAX
140,32616.0,DTLA,LAX
141,32726.0,DTLA,LAX
142,32756.0,DTLA,LAX
143,32884.0,DTLA,LAX
144,33035.0,DTLA,LAX
145,33046.0,DTLA,LAX
146,33332.0,DTLA,LAX
147,33400.0,DTLA,LAX
148,33443.0,DTLA,LAX
149,33582.0,DTLA,LAX
150,33592.0,DTLA,LAX
151,33686.0,DTLA,LAX
152,33750.0,DTLA,LAX
153,33837.0,DTLA,LAX
154,33863.0,DTLA,LAX
155,33935.0,DTLA,LAX
156,33962.0,DTLA,LAX
157,33989.0,DTLA,LAX
158,34063.0,DTLA,LAX
159,34147.0,DTLA,LAX
160,34273.0,DTLA,LAX
161,34276.0,DTLA,LAX
162,34349.0,DTLA,LAX
163,34489.0,DTLA,LAX
164,34685.0,DTLA,LAX
165,34755.0,DTLA,LAX
166,34760.0,DTLA,LAX
167,34788.0,DTLA,LAX
168,34843.0,DTLA,LAX
169,35131.0,DTLA,LAX
170,35164.0,DTLA,LAX
171,35720.0,DTLA,LAX
172,35865.0,DTLA,LAX
173,36149.0,DTLA,LAX
174,36162.0,DTLA,LAX
175,36197.0,DTLA,LAX
176,36328.0,DTLA,LAX
177,36355.0,DTLA,LAX
178,36465.0,DTLA,LAX
179,36498.0,DTLA,LAX
180,36768.0,DTLA,LAX
181,36786.0,DTLA,LAX
182,36855.0,DTLA,LAX
183,36861.0,DTLA,LAX
184,36868.0,DTLA,LAX
185,37176.0,DTLA,LAX
186,37198.0,DTLA,LAX
187,37207.0,DTLA,LAX
188,37258.0,DTLA,LAX
189,37329.0,DTLA,LAX
190,37491.0,DTLA,LAX
191,37661.0,DTLA,LAX
192,37954.0,DTLA,LAX
193,37970.0,DTLA,LAX
194,37981.0,DTLA,LAX
195,38122.0,DTLA,LAX
196,38182.0,DTLA,LAX
197,38528.0,DTLA,LAX
198,38635.0,DTLA,LAX
199,38835.0,DTLA,LAX
200,38892.0,DTLA,LAX
201,38907.0,DTLA,LAX
202,38957.0,DTLA,LAX
203,39008.0,DTLA,LAX
204,39140.0,DTLA,LAX
205,39212.0,DTLA,LAX
206,39498.0,DTLA,LAX
207,39935.0,DTLA,LAX
208,40004.0,DTLA,LAX
209,40096.0,DTLA,LAX
210,40385.0,DTLA,LAX
211,40397.0,DTLA,LAX
212,40424.0,DTLA,LAX
213,40454.0,DTLA,LAX
214,40491.0,DTLA,LAX
215,40577.0,DTLA,LAX
216,40622.0,DTLA,LAX
217,40640.0,DTLA,LAX
218,40656.0,DTLA,LAX
219,40732.0,DTLA,LAX
220,40798.0,DTLA,LAX
221,41029.0,DTLA,LAX
222,41035.0,DTLA,LAX
223,41036.0,DTLA,LAX
224,41479.0,DTLA,LAX
225,41487.0,DTLA,LAX
226,41489.0,DTLA,LAX
227,41549.0,DTLA,LAX
228,41766.0,DTLA,LAX
229,42282.0,DTLA,LAX
230,42503.0,DTLA,LAX
231,42535.0,DTLA,LAX
232,42543.0,DTLA,LAX
233,42573.0,DTLA,LAX
234,42990.0,DTLA,LAX
235,43058.0,DTLA,LAX
236,43765.0,DTLA,LAX
237,43948.0,DTLA,LAX
238,44144.0,DTLA,LAX
239,44162.0,DTLA,LAX
240,44212.0,DTLA,LAX
241,44243.0,DTLA,LAX
242,44331.0,DTLA,LAX
243,44444.0,DTLA,LAX
244,44456.0,DTLA,LAX
245,44573.0,DTLA,LAX
246,44826.0,DTLA,LAX
247,44844.0,DTLA,LAX
248,44888.0,DTLA,LAX
249,45017.0,DTLA,LAX
250,45614.0,DTLA,LAX
251,45680.0,DTLA,LAX
252,45706.0,DTLA,LAX
253,45753.0,DTLA,LAX
254,45924.0,DTLA,LAX
255,46018.0,DTLA,LAX
256,46453.0,DTLA,LAX
257,46700.0,DTLA,LAX
258,47131.0,DTLA,LAX
259,47325.0,DTLA,LAX
260,47595.0,DTLA,LAX
261,47831.0,DTLA,LAX
262,47900.0,DTLA,LAX
263,48048.0,DTLA,LAX
264,48049.0,DTLA,LAX
265,48218.0,DTLA,LAX
266,48501.0,DTLA,LAX
267,48599.0,DTLA,LAX
268,48848.0,DTLA,LAX
269,48889.0,DTLA,LAX
270,49304.0,DTLA,LAX
271,49434.0,DTLA,LAX
272,49869.0,DTLA,LAX
273,50033.0,DTLA,LAX
274,50130.0,DTLA,LAX
275,50473.0,DTLA,LAX
276,50805.0,DTLA,LAX
277,50916.0,DTLA,LAX
278,51065.0,DTLA,LAX
279,51555.0,DTLA,LAX
280,51738.0,DTLA,LAX
281,52203.0,DTLA,LAX
282,52223.0,DTLA,LAX
283,52264.0,DTLA,LAX
284,52496.0,DTLA,LAX
285,52643.0,DTLA,LAX
286,52835.0,DTLA,LAX
287,53242.0,DTLA,LAX
288,53254.0,DTLA,LAX
289,53496.0,DTLA,LAX
290,53498.0,DTLA,LAX
291,53536.0,DTLA,LAX
292,53700.0,DTLA,LAX
293,53710.0,DTLA,LAX
294,53886.0,DTLA,LAX
295,54083.0,DTLA,LAX
296,54709.0,DTLA,LAX
297,54755.0,DTLA,LAX
298,54872.0,DTLA,LAX
299,55126.0,DTLA,LAX
300,55274.0,DTLA,LAX
301,55377.0,DTLA,LAX
302,55467.0,DTLA,LAX
303,55775.0,DTLA,LAX
304,55919.0,DTLA,LAX
305,55977.0,DTLA,LAX
306,56003.0,DTLA,LAX
307,56236.0,DTLA,LAX
308,56337.0,DTLA,LAX
309,56537.0,DTLA,LAX
310,57371.0,DTLA,LAX
311,57398.0,DTLA,LAX
312,57714.0,DTLA,LAX
313,57981.0,DTLA,LAX
314,58137.0,DTLA,LAX
315,58234.0,DTLA,LAX
316,58621.0,DTLA,LAX
317,58681.0,DTLA,LAX
318,58890.0,DTLA,LAX
319,59059.0,DTLA,LAX
320,59265.0,DTLA,LAX
321,59499.0,DTLA,LAX
322,59607.0,DTLA,LAX
323,59702.0,DTLA,LAX
324,60051.0,DTLA,LAX
325,60088.0,DTLA,LAX
326,60542.0,DTLA,LAX
327,61047.0,DTLA,LAX
328,61139.0,DTLA,LAX
329,61216.0,DTLA,LAX
330,61927.0,DTLA,LAX
331,61933.0,DTLA,LAX
332,61955.0,DTLA,LAX
333,62381.0,DTLA,LAX
334,62855.0,DTLA,LAX
335,62986.0,DTLA,LAX
336,63133.0,DTLA,LAX
337,63446.0,DTLA,LAX
338,63614.0,DTLA,LAX
339,63689.0,DTLA,LAX
340,63780.0,DTLA,LAX
341,63993.0,DTLA,LAX
342,64046.0,DTLA,LAX
343,64074.0,DTLA,LAX
344,64316.0,DTLA,LAX
345,64447.0,DTLA,LAX
346,64468.0,DTLA,LAX
347,65530.0,DTLA,LAX
348,66295.0,DTLA,LAX
349,66541.0,DTLA,LAX
350,66826.0,DTLA,LAX
351,67348.0,DTLA,LAX
352,67361.0,DTLA,LAX
353,68747.0,DTLA,LAX
354,68841.0,DTLA,LAX
355,68871.0,DTLA,LAX
356,69014.0,DTLA,LAX
357,69111.0,DTLA,LAX
358,69176.0,DTLA,LAX
359,69178.0,DTLA,LAX
360,69582.0,DTLA,LAX
361,70005.0,DTLA,LAX
362,70158.0,DTLA,LAX
363,70170.0,DTLA,LAX
364,70892.0,DTLA,LAX
365,71428.0,DTLA,LAX
366,71611.0,DTLA,LAX
367,71949.0,DTLA,LAX
368,72275.0,DTLA,LAX
369,72374.0,DTLA,LAX
370,72857.0,DTLA,LAX
371,73023.0,DTLA,LAX
372,73149.0,DTLA,LAX
373,73155.0,DTLA,LAX
374,73475.0,DTLA,LAX
375,73615.0,DTLA,LAX
376,73664.0,DTLA,LAX
377,73721.0,DTLA,LAX
378,73909.0,DTLA,LAX
379,74301.0,DTLA,LAX
380,74329.0,DTLA,LAX
381,74487.0,DTLA,LAX
382,74713.0,DTLA,LAX
383,74897.0,DTLA,LAX
384,74943.0,DTLA,LAX
385,75134.0,DTLA,LAX
386,75159.0,DTLA,LAX
387,75370.0,DTLA,LAX
388,75571.0,DTLA,LAX
389,75685.0,DTLA,LAX
390,75803.0,DTLA,LAX
391,75882.0,DTLA,LAX
392,76207.0,DTLA,LAX
393,76349.0,DTLA,LAX
394,76597.0,DTLA,LAX
395,76767.0,DTLA,LAX
396,76767.0,DTLA,LAX
397,76918.0,DTLA,LAX
398,77127.0,DTLA,LAX
399,77153.0,DTLA,LAX
400,77307.0,DTLA,LAX
401,77455.0,DTLA,LAX
402,77472.0,DTLA,LAX
403,77769.0,DTLA,LAX
404,77800.0,DTLA,LAX
405,77851.0,DTLA,LAX
406,78013.0,DTLA,LAX
407,78180.0,DTLA,LAX
408,78245.0,DTLA,LAX
409,78387.0,DTLA,LAX
410,78501.0,DTLA,LAX
411,78631.0,DTLA,LAX
412,78818.0,DTLA,LAX
413,78900.0,DTLA,LAX
414,78910.0,DTLA,LAX
415,78927.0,DTLA,LAX
416,79012.0,DTLA,LAX
417,79253.0,DTLA,LAX
418,79352.0,DTLA,LAX
419,79707.0,DTLA,LAX
420,80037.0,DTLA,LAX
421,80897.0,DTLA,LAX
422,81045.0,DTLA,LAX
423,81209.0,DTLA,LAX
424,82395.0,DTLA,LAX
425,82416.0,DTLA,LAX
426,82685.0,DTLA,LAX
427,82946.0,DTLA,LAX
428,82960.0,DTLA,LAX
429,83855.0,DTLA,LAX
430,83946.0,DTLA,LAX
431,84419.0,DTLA,LAX
432,86381.0,DTLA,LAX
433,86400.0,DTLA,LAX
434,0.0,LAX,DTLA
435,854.0,LAX,DTLA
436,1201.0,LAX,DTLA
437,1233.0,LAX,DTLA
438,1456.0,LAX,DTLA
439,1461.0,LAX,DTLA
440,1469.0,LAX,DTLA
441,1470.0,LAX,DTLA
442,1492.0,LAX,DTLA
443,1747.0,LAX,DTLA
444,1756.0,LAX,DTLA
445,1822.0,LAX,DTLA
446,2053.0,LAX,DTLA
447,2058.0,LAX,DTLA
448,2830.0,LAX,DTLA
449,2876.0,LAX,DTLA
450,2896.0,LAX,DTLA
451,2935.0,LAX,DTLA
452,2996.0,LAX,DTLA
453,3362.0,LAX,DTLA
454,3402.0,LAX,DTLA
455,3520.0,LAX,DTLA
456,3524.0,LAX,DTLA
457,3541.0,LAX,DTLA
458,4798.0,LAX,DTLA
459,5726.0,LAX,DTLA
460,9539.0,LAX,DTLA
461,9546.0,LAX,DTLA
462,10552.0,LAX,DTLA
463,10568.0,LAX,DTLA
464,18361.0,LAX,DTLA
465,19166.0,LAX,DTLA
466,20921.0,LAX,DTLA
467,21393.0,LAX,DTLA
468,21510.0,LAX,DTLA
469,22410.0,LAX,DTLA
470,22472.0,LAX,DTLA
471,22580.0,LAX,DTLA
472,22667.0,LAX,DTLA
473,23109.0,LAX,DTLA
474,24487.0,LAX,DTLA
475,24705.0,LAX,DTLA
476,25024.0,LAX,DTLA
477,25359.0,LAX,DTLA
478,25412.0,LAX,DTLA
479,25425.0,LAX,DTLA
480,25498.0,LAX,DTLA
481,25847.0,LAX,DTLA
482,26022.0,LAX,DTLA
483,26320.0,LAX,DTLA
484,26353.0,LAX,DTLA
485,26719.0,LAX,DTLA
486,26784.0,LAX,DTLA
487,26874.0,LAX,DTLA
488,26942.0,LAX,DTLA
489,27030.0,LAX,DTLA
490,27082.0,LAX,DTLA
491,27312.0,LAX,DTLA
492,27469.0,LAX,DTLA
493,27578.0,LAX,DTLA
494,27620.0,LAX,DTLA
495,27796.0,LAX,DTLA
496,28021.0,LAX,DTLA
497,28039.0,LAX,DTLA
498,28053.0,LAX,DTLA
499,28083.0,LAX,DTLA
500,28380.0,LAX,DTLA
501,28414.0,LAX,DTLA
502,28448.0,LAX,DTLA
503,28528.0,LAX,DTLA
504,28939.0,LAX,DTLA
505,28971.0,LAX,DTLA
506,29015.0,LAX,DTLA
507,29111.0,LAX,DTLA
508,29112.0,LAX,DTLA
509,29163.0,LAX,DTLA
510,29164.0,LAX,DTLA
511,29170.0,LAX,DTLA
512,29453.0,LAX,DTLA
513,29562.0,LAX,DTLA
514,29925.0,LAX,DTLA
515,30115.0,LAX,DTLA
516,30214.0,LAX,DTLA
517,30358.0,LAX,DTLA
518,30425.0,LAX,DTLA
519,30606.0,LAX,DTLA
520,30922.0,LAX,DTLA
521,30952.0,LAX,DTLA
522,30997.0,LAX,DTLA
523,31169.0,LAX,DTLA
524,31291.0,LAX,DTLA
525,31682.0,LAX,DTLA
526,31854.0,LAX,DTLA
527,31890.0,LAX,DTLA
528,31933.0,LAX,DTLA
529,31977.0,LAX,DTLA
530,32393.0,LAX,DTLA
531,32570.0,LAX,DTLA
532,32690.0,LAX,DTLA
533,32702.0,LAX,DTLA
534,32703.0,LAX,DTLA
535,33094.0,LAX,DTLA
536,33115.0,LAX,DTLA
537,33144.0,LAX,DTLA
538,33161.0,LAX,DTLA
539,33228.0,LAX,DTLA
540,33229.0,LAX,DTLA
541,33277.0,LAX,DTLA
542,33282.0,LAX,DTLA
543,33292.0,LAX,DTLA
544,33300.0,LAX,DTLA
545,33301.0,LAX,DTLA
546,33346.0,LAX,DTLA
547,33482.0,LAX,DTLA
548,33512.0,LAX,DTLA
549,33527.0,LAX,DTLA
550,33551.0,LAX,DTLA
551,33642.0,LAX,DTLA
552,33772.0,LAX,DTLA
553,33893.0,LAX,DTLA
554,34150.0,LAX,DTLA
555,34244.0,LAX,DTLA
556,34270.0,LAX,DTLA
557,34325.0,LAX,DTLA
558,34328.0,LAX,DTLA
559,34384.0,LAX,DTLA
560,34701.0,LAX,DTLA
561,34821.0,LAX,DTLA
562,34868.0,LAX,DTLA
563,35043.0,LAX,DTLA
564,35155.0,LAX,DTLA
565,35298.0,LAX,DTLA
566,35341.0,LAX,DTLA
567,35368.0,LAX,DTLA
568,35523.0,LAX,DTLA
569,35610.0,LAX,DTLA
570,35677.0,LAX,DTLA
571,35700.0,LAX,DTLA
572,35884.0,LAX,DTLA
573,35942.0,LAX,DTLA
574,35951.0,LAX,DTLA
575,36023.0,LAX,DTLA
576,36321.0,LAX,DTLA
577,36420.0,LAX,DTLA
578,36429.0,LAX,DTLA
579,36440.0,LAX,DTLA
580,36705.0,LAX,DTLA
581,36719.0,LAX,DTLA
582,36743.0,LAX,DTLA
583,36767.0,LAX,DTLA
584,37031.0,LAX,DTLA
585,37573.0,LAX,DTLA
586,37649.0,LAX,DTLA
587,37687.0,LAX,DTLA
588,37698.0,LAX,DTLA
589,37905.0,LAX,DTLA
590,37976.0,LAX,DTLA
591,38077.0,LAX,DTLA
592,38102.0,LAX,DTLA
593,38153.0,LAX,DTLA
594,38207.0,LAX,DTLA
595,38302.0,LAX,DTLA
596,38430.0,LAX,DTLA
597,38533.0,LAX,DTLA
598,38560.0,LAX,DTLA
599,38570.0,LAX,DTLA
600,38586.0,LAX,DTLA
601,38601.0,LAX,DTLA
602,38628.0,LAX,DTLA
603,38788.0,LAX,DTLA
604,38872.0,LAX,DTLA
605,38958.0,LAX,DTLA
606,38978.0,LAX,DTLA
607,39026.0,LAX,DTLA
608,39225.0,LAX,DTLA
609,39272.0,LAX,DTLA
610,39388.0,LAX,DTLA
611,39450.0,LAX,DTLA
612,39531.0,LAX,DTLA
613,39630.0,LAX,DTLA
614,39653.0,LAX,DTLA
615,39701.0,LAX,DTLA
616,39836.0,LAX,DTLA
617,39875.0,LAX,DTLA
618,40164.0,LAX,DTLA
619,40431.0,LAX,DTLA
620,40443.0,LAX,DTLA
621,40575.0,LAX,DTLA
622,40647.0,LAX,DTLA
623,40684.0,LAX,DTLA
624,40746.0,LAX,DTLA
625,40984.0,LAX,DTLA
626,41079.0,LAX,DTLA
627,41211.0,LAX,DTLA
628,41240.0,LAX,DTLA
629,41285.0,LAX,DTLA
630,41313.0,LAX,DTLA
631,41614.0,LAX,DTLA
632,41649.0,LAX,DTLA
633,41983.0,LAX,DTLA
634,42027.0,LAX,DTLA
635,42031.0,LAX,DTLA
636,42416.0,LAX,DTLA
637,42471.0,LAX,DTLA
638,42479.0,LAX,DTLA
639,42539.0,LAX,DTLA
640,42584.0,LAX,DTLA
641,42889.0,LAX,DTLA
642,43217.0,LAX,DTLA
643,43506.0,LAX,DTLA
644,43575.0,LAX,DTLA
645,43627.0,LAX,DTLA
646,43721.0,LAX,DTLA
647,43795.0,LAX,DTLA
648,43864.0,LAX,DTLA
649,43888.0,LAX,DTLA
650,44344.0,LAX,DTLA
651,44363.0,LAX,DTLA
652,44372.0,LAX,DTLA
653,44415.0,LAX,DTLA
654,44462.0,LAX,DTLA
655,44534.0,LAX,DTLA
656,44774.0,LAX,DTLA
657,44809.0,LAX,DTLA
658,44818.0,LAX,DTLA
659,44975.0,LAX,DTLA
660,45004.0,LAX,DTLA
661,45152.0,LAX,DTLA
662,45286.0,LAX,DTLA
663,45298.0,LAX,DTLA
664,45338.0,LAX,DTLA
665,45365.0,LAX,DTLA
666,45493.0,LAX,DTLA
667,45615.0,LAX,DTLA
668,45704.0,LAX,DTLA
669,45704.0,LAX,DTLA
670,45728.0,LAX,DTLA
671,45919.0,LAX,DTLA
672,46207.0,LAX,DTLA
673,46390.0,LAX,DTLA
674,46531.0,LAX,DTLA
675,46979.0,LAX,DTLA
676,47067.0,LAX,DTLA
677,47230.0,LAX,DTLA
678,47355.0,LAX,DTLA
679,47438.0,LAX,DTLA
680,47525.0,LAX,DTLA
681,47747.0,LAX,DTLA
682,47962.0,LAX,DTLA
683,48310.0,LAX,DTLA
684,48660.0,LAX,DTLA
685,48682.0,LAX,DTLA
686,48950.0,LAX,DTLA
687,49088.0,LAX,DTLA
688,49293.0,LAX,DTLA
689,49389.0,LAX,DTLA
690,49401.0,LAX,DTLA
691,49508.0,LAX,DTLA
692,49537.0,LAX,DTLA
693,49539.0,LAX,DTLA
694,49555.0,LAX,DTLA
695,49650.0,LAX,DTLA
696,49714.0,LAX,DTLA
697,49818.0,LAX,DTLA
698,49898.0,LAX,DTLA
699,50072.0,LAX,DTLA
700,50248.0,LAX,DTLA
701,50320.0,LAX,DTLA
702,50689.0,LAX,DTLA
703,51137.0,LAX,DTLA
704,51219.0,LAX,DTLA
705,51294.0,LAX,DTLA
706,51300.0,LAX,DTLA
707,51318.0,LAX,DTLA
708,51385.0,LAX,DTLA
709,51558.0,LAX,DTLA
710,51830.0,LAX,DTLA
711,52463.0,LAX,DTLA
712,52495.0,LAX,DTLA
713,53000.0,LAX,DTLA
714,53037.0,LAX,DTLA
715,53435.0,LAX,DTLA
716,53489.0,LAX,DTLA
717,53559.0,LAX,DTLA
718,53616.0,LAX,DTLA
719,54119.0,LAX,DTLA
720,54124.0,LAX,DTLA
721,54203.0,LAX,DTLA
722,54265.0,LAX,DTLA
723,54342.0,LAX,DTLA
724,54507.0,LAX,DTLA
725,55343.0,LAX,DTLA
726,55439.0,LAX,DTLA
727,55644.0,LAX,DTLA
728,55681.0,LAX,DTLA
729,56614.0,LAX,DTLA
730,57305.0,LAX,DTLA
731,57605.0,LAX,DTLA
732,57610.0,LAX,DTLA
733,57777.0,LAX,DTLA
734,57809.0,LAX,DTLA
735,57869.0,LAX,DTLA
736,57960.0,LAX,DTLA
737,58381.0,LAX,DTLA
738,58621.0,LAX,DTLA
739,58627.0,LAX,DTLA
740,58650.0,LAX,DTLA
741,58672.0,LAX,DTLA
742,58696.0,LAX,DTLA
743,58837.0,LAX,DTLA
744,58874.0,LAX,DTLA
745,59018.0,LAX,DTLA
746,59039.0,LAX,DTLA
747,59047.0,LAX,DTLA
748,59049.0,LAX,DTLA
749,59098.0,LAX,DTLA
750,59117.0,LAX,DTLA
751,59191.0,LAX,DTLA
752,59376.0,LAX,DTLA
753,59559.0,LAX,DTLA
754,59605.0,LAX,DTLA
755,59634.0,LAX,DTLA
756,59748.0,LAX,DTLA
757,59816.0,LAX,DTLA
758,59865.0,LAX,DTLA
