passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,275.0,DTLA,LAX
1,604.0,DTLA,LAX
2,655.0,DTLA,LAX
3,1186.0,DTLA,LAX
4,1211.0,DTLA,LAX
5,1268.0,DTLA,LAX
6,1504.0,DTLA,LAX
7,2062.0,DTLA,LAX
8,2149.0,DTLA,LAX
9,3050.0,DTLA,LAX
10,3351.0,DTLA,LAX
11,4414.0,DTLA,LAX
12,4464.0,DTLA,LAX
13,4681.0,DTLA,LAX
14,4745.0,DTLA,LAX
15,7122.0,DTLA,LAX
16,10289.0,DTLA,LAX
17,10980.0,DTLA,LAX
18,11066.0,DTLA,LAX
19,11277.0,DTLA,LAX
20,11366.0,DTLA,LAX
21,11386.0,DTLA,LAX
22,11618.0,DTLA,LAX
23,11824.0,DTLA,LAX
24,11953.0,DTLA,LAX
25,12019.0,DTLA,LAX
26,12160.0,DTLA,LAX
27,12175.0,DTLA,LAX
28,12221.0,DTLA,LAX
29,12324.0,DTLA,LAX
30,12400.0,DTLA,LAX
31,12460.0,DTLA,LAX
32,12463.0,DTLA,LAX
33,12534.0,DTLA,LAX
34,12639.0,DTLA,LAX
35,12642.0,DTLA,LAX
36,12729.0,DTLA,LAX
37,12819.0,DTLA,LAX
38,12993.0,DTLA,LAX
39,13035.0,DTLA,LAX
40,13184.0,DTLA,LAX
41,13228.0,DTLA,LAX
42,13306.0,DTLA,LAX
43,13400.0,DTLA,LAX
44,13465.0,DTLA,LAX
45,13528.0,DTLA,LAX
46,13565.0,DTLA,LAX
47,13605.0,DTLA,LAX
48,13633.0,DTLA,LAX
49,13648.0,DTLA,LAX
50,13682.0,DTLA,LAX
51,13694.0,DTLA,LAX
52,13812.0,DTLA,LAX
53,13849.0,DTLA,LAX
54,13967.0,DTLA,LAX
55,13975.0,DTLA,LAX
56,14074.0,DTLA,LAX
57,14195.0,DTLA,LAX
58,14277.0,DTLA,LAX
59,14307.0,DTLA,LAX
60,14416.0,DTLA,LAX
61,14422.0,DTLA,LAX
62,14508.0,DTLA,LAX
63,14525.0,DTLA,LAX
64,14540.0,DTLA,LAX
65,14548.0,DTLA,LAX
66,14618.0,DTLA,LAX
67,14707.0,DTLA,LAX
68,14712.0,DTLA,LAX
69,14715.0,DTLA,LAX
70,14717.0,DTLA,LAX
71,14765.0,DTLA,LAX
72,14842.0,DTLA,LAX
73,14859.0,DTLA,LAX
74,14977.0,DTLA,LAX
75,15007.0,DTLA,LAX
76,15074.0,DTLA,LAX
77,15104.0,DTLA,LAX
78,15115.0,DTLA,LAX
79,15161.0,DTLA,LAX
80,15220.0,DTLA,LAX
81,15228.0,DTLA,LAX
82,15235.0,DTLA,LAX
83,15260.0,DTLA,LAX
84,15352.0,DTLA,LAX
85,15421.0,DTLA,LAX
86,15432.0,DTLA,LAX
87,15461.0,DTLA,LAX
88,15557.0,DTLA,LAX
