passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,161.0,DTLA,LAX
1,1571.0,DTLA,LAX
2,2841.0,DTLA,LAX
3,3987.0,DTLA,LAX
4,5311.0,DTLA,LAX
5,5826.0,DTLA,LAX
6,6033.0,DTLA,LAX
7,6121.0,DTLA,LAX
8,6567.0,DTLA,LAX
9,7182.0,DTLA,LAX
10,8520.0,DTLA,LAX
11,8798.0,DTLA,LAX
12,8952.0,DTLA,LAX
13,9601.0,DTLA,LAX
14,10198.0,DTLA,LAX
15,11356.0,DTLA,LAX
16,11476.0,DTLA,LAX
17,11586.0,DTLA,LAX
18,11620.0,DTLA,LAX
19,12181.0,DTLA,LAX
20,12403.0,DTLA,LAX
21,12592.0,DTLA,LAX
22,12750.0,DTLA,LAX
23,12782.0,DTLA,LAX
24,12807.0,DTLA,LAX
25,12957.0,DTLA,LAX
26,12972.0,DTLA,LAX
27,13034.0,DTLA,LAX
28,13059.0,DTLA,LAX
29,13104.0,DTLA,LAX
30,13159.0,DTLA,LAX
31,13221.0,DTLA,LAX
32,13248.0,DTLA,LAX
33,13267.0,DTLA,LAX
34,13365.0,DTLA,LAX
35,13427.0,DTLA,LAX
36,13621.0,DTLA,LAX
37,13675.0,DTLA,LAX
38,13715.0,DTLA,LAX
39,13783.0,DTLA,LAX
40,13832.0,DTLA,LAX
41,14226.0,DTLA,LAX
42,14391.0,DTLA,LAX
43,14461.0,DTLA,LAX
44,14683.0,DTLA,LAX
45,14765.0,DTLA,LAX
46,14807.0,DTLA,LAX
47,14920.0,DTLA,LAX
48,14958.0,DTLA,LAX
49,15011.0,DTLA,LAX
50,15174.0,DTLA,LAX
51,15242.0,DTLA,LAX
52,15264.0,DTLA,LAX
53,15313.0,DTLA,LAX
54,15433.0,DTLA,LAX
55,15648.0,DTLA,LAX
56,15685.0,DTLA,LAX
57,15713.0,DTLA,LAX
58,15801.0,DTLA,LAX
59,16035.0,DTLA,LAX
60,16088.0,DTLA,LAX
61,16264.0,DTLA,LAX
62,16296.0,DTLA,LAX
63,16384.0,DTLA,LAX
64,16408.0,DTLA,LAX
65,16415.0,DTLA,LAX
66,16490.0,DTLA,LAX
67,16527.0,DTLA,LAX
68,16542.0,DTLA,LAX
69,16593.0,DTLA,LAX
70,16743.0,DTLA,LAX
71,16760.0,DTLA,LAX
72,16829.0,DTLA,LAX
73,16846.0,DTLA,LAX
74,16948.0,DTLA,LAX
75,16984.0,DTLA,LAX
76,17052.0,DTLA,LAX
77,17068.0,DTLA,LAX
78,17078.0,DTLA,LAX
79,17097.0,DTLA,LAX
80,17143.0,DTLA,LAX
81,17190.0,DTLA,LAX
82,17336.0,DTLA,LAX
83,17396.0,DTLA,LAX
84,17450.0,DTLA,LAX
85,17458.0,DTLA,LAX
86,17504.0,DTLA,LAX
87,17557.0,DTLA,LAX
88,17609.0,DTLA,LAX
89,17642.0,DTLA,LAX
90,17751.0,DTLA,LAX
91,17802.0,DTLA,LAX
92,17886.0,DTLA,LAX
93,17906.0,DTLA,LAX
94,17915.0,DTLA,LAX
95,17924.0,DTLA,LAX
96,17935.0,DTLA,LAX
97,17994.0,DTLA,LAX
98,18012.0,DTLA,LAX
99,18076.0,DTLA,LAX
100,18133.0,DTLA,LAX
101,18133.0,DTLA,LAX
102,18145.0,DTLA,LAX
103,18336.0,DTLA,LAX
104,18354.0,DTLA,LAX
105,18381.0,DTLA,LAX
106,18391.0,DTLA,LAX
107,18429.0,DTLA,LAX
108,18490.0,DTLA,LAX
109,18524.0,DTLA,LAX
110,18551.0,DTLA,LAX
111,18555.0,DTLA,LAX
112,18644.0,DTLA,LAX
113,18654.0,DTLA,LAX
114,18667.0,DTLA,LAX
115,18668.0,DTLA,LAX
116,18726.0,DTLA,LAX
117,18758.0,DTLA,LAX
118,18779.0,DTLA,LAX
119,18860.0,DTLA,LAX
120,19013.0,DTLA,LAX
121,19054.0,DTLA,LAX
122,19171.0,DTLA,LAX
123,19211.0,DTLA,LAX
124,19242.0,DTLA,LAX
125,19242.0,DTLA,LAX
126,19348.0,DTLA,LAX
127,19348.0,DTLA,LAX
128,19366.0,DTLA,LAX
129,19402.0,DTLA,LAX
130,19422.0,DTLA,LAX
131,19431.0,DTLA,LAX
132,19432.0,DTLA,LAX
133,19469.0,DTLA,LAX
134,19482.0,DTLA,LAX
135,19609.0,DTLA,LAX
136,19673.0,DTLA,LAX
137,19685.0,DTLA,LAX
138,19720.0,DTLA,LAX
139,19761.0,DTLA,LAX
140,19789.0,DTLA,LAX
141,19858.0,DTLA,LAX
142,19895.0,DTLA,LAX
143,19951.0,DTLA,LAX
144,20049.0,DTLA,LAX
145,20122.0,DTLA,LAX
146,20145.0,DTLA,LAX
147,20186.0,DTLA,LAX
148,20188.0,DTLA,LAX
149,20356.0,DTLA,LAX
150,20388.0,DTLA,LAX
151,20406.0,DTLA,LAX
152,20428.0,DTLA,LAX
153,20435.0,DTLA,LAX
154,20447.0,DTLA,LAX
155,20491.0,DTLA,LAX
156,20621.0,DTLA,LAX
157,20661.0,DTLA,LAX
158,20681.0,DTLA,LAX
159,20737.0,DTLA,LAX
160,20768.0,DTLA,LAX
161,20770.0,DTLA,LAX
162,20808.0,DTLA,LAX
163,20843.0,DTLA,LAX
164,20920.0,DTLA,LAX
165,20942.0,DTLA,LAX
166,20982.0,DTLA,LAX
167,21004.0,DTLA,LAX
168,21062.0,DTLA,LAX
169,21079.0,DTLA,LAX
170,21084.0,DTLA,LAX
171,21094.0,DTLA,LAX
172,21100.0,DTLA,LAX
173,21203.0,DTLA,LAX
174,21262.0,DTLA,LAX
175,21268.0,DTLA,LAX
176,21272.0,DTLA,LAX
177,21322.0,DTLA,LAX
178,21364.0,DTLA,LAX
179,21384.0,DTLA,LAX
180,21424.0,DTLA,LAX
181,21514.0,DTLA,LAX
182,21568.0,DTLA,LAX
183,21632.0,DTLA,LAX
184,21732.0,DTLA,LAX
185,21786.0,DTLA,LAX
186,21794.0,DTLA,LAX
187,21824.0,DTLA,LAX
188,21836.0,DTLA,LAX
189,21838.0,DTLA,LAX
190,21878.0,DTLA,LAX
191,21902.0,DTLA,LAX
192,21944.0,DTLA,LAX
193,21963.0,DTLA,LAX
194,21974.0,DTLA,LAX
195,21975.0,DTLA,LAX
196,22104.0,DTLA,LAX
197,22118.0,DTLA,LAX
198,22161.0,DTLA,LAX
199,22177.0,DTLA,LAX
200,22205.0,DTLA,LAX
201,22241.0,DTLA,LAX
202,22255.0,DTLA,LAX
203,22285.0,DTLA,LAX
