passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,110.0,DTLA,LAX
1,233.0,DTLA,LAX
2,501.0,DTLA,LAX
3,939.0,DTLA,LAX
4,1648.0,DTLA,LAX
5,2862.0,DTLA,LAX
6,7434.0,DTLA,LAX
7,8196.0,DTLA,LAX
8,8464.0,DTLA,LAX
9,9784.0,DTLA,LAX
10,10282.0,DTLA,LAX
11,10428.0,DTLA,LAX
12,10450.0,DTLA,LAX
13,10482.0,DTLA,LAX
14,10595.0,DTLA,LAX
15,10700.0,DTLA,LAX
16,11501.0,DTLA,LAX
17,11670.0,DTLA,LAX
18,11710.0,DTLA,LAX
19,11807.0,DTLA,LAX
20,11822.0,DTLA,LAX
21,11961.0,DTLA,LAX
22,12572.0,DTLA,LAX
23,12702.0,DTLA,LAX
24,12738.0,DTLA,LAX
25,12753.0,DTLA,LAX
26,12930.0,DTLA,LAX
27,13003.0,DTLA,LAX
28,13120.0,DTLA,LAX
29,13150.0,DTLA,LAX
30,13270.0,DTLA,LAX
31,13273.0,DTLA,LAX
32,13276.0,DTLA,LAX
33,13476.0,DTLA,LAX
34,13592.0,DTLA,LAX
35,13656.0,DTLA,LAX
36,13812.0,DTLA,LAX
37,13999.0,DTLA,LAX
38,14020.0,DTLA,LAX
39,14040.0,DTLA,LAX
40,14302.0,DTLA,LAX
41,14430.0,DTLA,LAX
42,14442.0,DTLA,LAX
43,14776.0,DTLA,LAX
44,14870.0,DTLA,LAX
45,14922.0,DTLA,LAX
46,14988.0,DTLA,LAX
47,15006.0,DTLA,LAX
48,15029.0,DTLA,LAX
49,15223.0,DTLA,LAX
50,15228.0,DTLA,LAX
51,15238.0,DTLA,LAX
52,15323.0,DTLA,LAX
53,15432.0,DTLA,LAX
54,15512.0,DTLA,LAX
55,15537.0,DTLA,LAX
56,15578.0,DTLA,LAX
57,15673.0,DTLA,LAX
58,15735.0,DTLA,LAX
59,15811.0,DTLA,LAX
60,15887.0,DTLA,LAX
61,16167.0,DTLA,LAX
62,16209.0,DTLA,LAX
63,16293.0,DTLA,LAX
64,16336.0,DTLA,LAX
65,16425.0,DTLA,LAX
66,16769.0,DTLA,LAX
67,16817.0,DTLA,LAX
68,16863.0,DTLA,LAX
69,16872.0,DTLA,LAX
70,16903.0,DTLA,LAX
