schedule,od
5.0,LAX_DTLA
16.60147827754986,LAX_DTLA
19.238294460653833,LAX_DTLA
24.3217725416373,LAX_DTLA
34.506643279604305,LAX_DTLA
39.388304995902395,LAX_DTLA
45.76123994282187,LAX_DTLA
55.06276721546255,LAX_DTLA
60.60397929241042,LAX_DTLA
76.1134916674433,LAX_DTLA
91.75111232607347,LAX_DTLA
102.20901395160007,LAX_DTLA
119.08501912727814,LAX_DTLA
124.98427547752388,LAX_DTLA
132.10099631137214,LAX_DTLA
142.86127695612112,LAX_DTLA
150.3373041661113,LAX_DTLA
156.4999850693818,LAX_DTLA
185.72403048068549,LAX_DTLA
206.0016178266455,LAX_DTLA
216.99380611439344,LAX_DTLA
234.74111955843537,LAX_DTLA
254.06049745141542,LAX_DTLA
281.3851920206037,LAX_DTLA
327.8325760704497,LAX_DTLA
336.1890777548037,LAX_DTLA
352.9495596676689,LAX_DTLA
374.44047216181684,LAX_DTLA
382.267268473635,LAX_DTLA
387.6099561719228,LAX_DTLA
397.95358464623865,LAX_DTLA
405.39451421817006,LAX_DTLA
419.71717249018167,LAX_DTLA
426.2686869889765,LAX_DTLA
431.37088848199437,LAX_DTLA
434.8529217452319,LAX_DTLA
437.6437198278402,LAX_DTLA
442.2058365246941,LAX_DTLA
448.92718268678874,LAX_DTLA
455.84023289329025,LAX_DTLA
465.2252684911993,LAX_DTLA
483.3806660262013,LAX_DTLA
495.28903517215707,LAX_DTLA
504.57752642054936,LAX_DTLA
507.6427449384147,LAX_DTLA
515.678069075416,LAX_DTLA
521.4134299853192,LAX_DTLA
527.0206213080464,LAX_DTLA
532.4088988085049,LAX_DTLA
540.3803657754975,LAX_DTLA
545.7243968803845,LAX_DTLA
554.9350976147933,LAX_DTLA
556.3124182228914,LAX_DTLA
561.8224807379944,LAX_DTLA
563.8733905394457,LAX_DTLA
568.9028611944894,LAX_DTLA
579.9287511717947,LAX_DTLA
584.4542814317576,LAX_DTLA
588.8187719331734,LAX_DTLA
594.2733414041942,LAX_DTLA
600.872759077588,LAX_DTLA
608.1681127118271,LAX_DTLA
613.4675820113916,LAX_DTLA
618.9645154228165,LAX_DTLA
624.7300009306234,LAX_DTLA
630.709087327472,LAX_DTLA
639.5785632218146,LAX_DTLA
645.6840781094312,LAX_DTLA
647.3690167076436,LAX_DTLA
652.925552640247,LAX_DTLA
658.3189633196112,LAX_DTLA
664.4729418680258,LAX_DTLA
669.638899058806,LAX_DTLA
677.5949266378385,LAX_DTLA
683.7003940475491,LAX_DTLA
689.427949229016,LAX_DTLA
695.6975557193307,LAX_DTLA
702.5268948264378,LAX_DTLA
707.3886328583,LAX_DTLA
714.4867139385716,LAX_DTLA
720.1802887793965,LAX_DTLA
726.0601680949212,LAX_DTLA
734.4384700361654,LAX_DTLA
742.1505146360353,LAX_DTLA
746.8989379189461,LAX_DTLA
751.0080590138393,LAX_DTLA
755.5212888592772,LAX_DTLA
760.7548051617808,LAX_DTLA
766.3734178992777,LAX_DTLA
776.8249206314136,LAX_DTLA
780.6075455252598,LAX_DTLA
787.7247101649905,LAX_DTLA
794.6602984863748,LAX_DTLA
801.1915237397304,LAX_DTLA
806.8981738619548,LAX_DTLA
812.4628546505869,LAX_DTLA
820.5172960514848,LAX_DTLA
827.5448595962139,LAX_DTLA
837.106365770617,LAX_DTLA
846.1539356320152,LAX_DTLA
