passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,5446.0,DTLA,LAX
1,11943.0,DTLA,LAX
2,12076.0,DTLA,LAX
3,12254.0,DTLA,LAX
4,12906.0,DTLA,LAX
5,13465.0,DTLA,LAX
6,13593.0,DTLA,LAX
7,13686.0,DTLA,LAX
8,13697.0,DTLA,LAX
9,13820.0,DTLA,LAX
10,13999.0,DTLA,LAX
11,14129.0,DTLA,LAX
12,14195.0,DTLA,LAX
13,14234.0,DTLA,LAX
14,14248.0,DTLA,LAX
15,14426.0,DTLA,LAX
16,14551.0,DTLA,LAX
17,14674.0,DTLA,LAX
18,16095.0,DTLA,LAX
19,16574.0,DTLA,LAX
20,16645.0,DTLA,LAX
21,16651.0,DTLA,LAX
22,16759.0,DTLA,LAX
23,17448.0,DTLA,LAX
24,17675.0,DTLA,LAX
25,17725.0,DTLA,LAX
26,17746.0,DTLA,LAX
27,17760.0,DTLA,LAX
28,18099.0,DTLA,LAX
29,18336.0,DTLA,LAX
30,18421.0,DTLA,LAX
31,18533.0,DTLA,LAX
32,18611.0,DTLA,LAX
33,18664.0,DTLA,LAX
34,18772.0,DTLA,LAX
35,19055.0,DTLA,LAX
36,19276.0,DTLA,LAX
37,19367.0,DTLA,LAX
38,19432.0,DTLA,LAX
39,19542.0,DTLA,LAX
40,19687.0,DTLA,LAX
41,19817.0,DTLA,LAX
42,19895.0,DTLA,LAX
43,20042.0,DTLA,LAX
44,20128.0,DTLA,LAX
45,20198.0,DTLA,LAX
46,20357.0,DTLA,LAX
47,20621.0,DTLA,LAX
48,20732.0,DTLA,LAX
49,20742.0,DTLA,LAX
50,20810.0,DTLA,LAX
51,20927.0,DTLA,LAX
52,21170.0,DTLA,LAX
53,21235.0,DTLA,LAX
54,21247.0,DTLA,LAX
55,21420.0,DTLA,LAX
56,21499.0,DTLA,LAX
57,21613.0,DTLA,LAX
58,21734.0,DTLA,LAX
59,21814.0,DTLA,LAX
60,21947.0,DTLA,LAX
61,22024.0,DTLA,LAX
62,22108.0,DTLA,LAX
63,22177.0,DTLA,LAX
64,22204.0,DTLA,LAX
65,22263.0,DTLA,LAX
66,22406.0,DTLA,LAX
67,22608.0,DTLA,LAX
68,22678.0,DTLA,LAX
69,22699.0,DTLA,LAX
70,22814.0,DTLA,LAX
71,22938.0,DTLA,LAX
72,23153.0,DTLA,LAX
73,23158.0,DTLA,LAX
74,23238.0,DTLA,LAX
75,23245.0,DTLA,LAX
76,23274.0,DTLA,LAX
77,23457.0,DTLA,LAX
78,23477.0,DTLA,LAX
79,23500.0,DTLA,LAX
80,23681.0,DTLA,LAX
81,23766.0,DTLA,LAX
82,23785.0,DTLA,LAX
83,23793.0,DTLA,LAX
84,23897.0,DTLA,LAX
85,23931.0,DTLA,LAX
86,23963.0,DTLA,LAX
87,24389.0,DTLA,LAX
88,24528.0,DTLA,LAX
89,24554.0,DTLA,LAX
90,24611.0,DTLA,LAX
91,24613.0,DTLA,LAX
92,24833.0,DTLA,LAX
93,24924.0,DTLA,LAX
94,24940.0,DTLA,LAX
95,24993.0,DTLA,LAX
96,25059.0,DTLA,LAX
97,25114.0,DTLA,LAX
98,25218.0,DTLA,LAX
99,25424.0,DTLA,LAX
100,25503.0,DTLA,LAX
101,25579.0,DTLA,LAX
102,26696.0,DTLA,LAX
103,26913.0,DTLA,LAX
104,26914.0,DTLA,LAX
105,26942.0,DTLA,LAX
106,26946.0,DTLA,LAX
107,26974.0,DTLA,LAX
108,27157.0,DTLA,LAX
109,27532.0,DTLA,LAX
110,27596.0,DTLA,LAX
111,27722.0,DTLA,LAX
112,27728.0,DTLA,LAX
113,27822.0,DTLA,LAX
114,27849.0,DTLA,LAX
115,27868.0,DTLA,LAX
116,27985.0,DTLA,LAX
117,28204.0,DTLA,LAX
118,28224.0,DTLA,LAX
119,28227.0,DTLA,LAX
120,28259.0,DTLA,LAX
121,28305.0,DTLA,LAX
122,28426.0,DTLA,LAX
123,28485.0,DTLA,LAX
124,28739.0,DTLA,LAX
125,28773.0,DTLA,LAX
126,28871.0,DTLA,LAX
127,28890.0,DTLA,LAX
128,29238.0,DTLA,LAX
129,29276.0,DTLA,LAX
130,29292.0,DTLA,LAX
131,29309.0,DTLA,LAX
132,29442.0,DTLA,LAX
133,29520.0,DTLA,LAX
134,29644.0,DTLA,LAX
135,29864.0,DTLA,LAX
136,29981.0,DTLA,LAX
137,29992.0,DTLA,LAX
138,29995.0,DTLA,LAX
139,30024.0,DTLA,LAX
140,30120.0,DTLA,LAX
141,30293.0,DTLA,LAX
142,30378.0,DTLA,LAX
143,30478.0,DTLA,LAX
144,30859.0,DTLA,LAX
145,31056.0,DTLA,LAX
146,31090.0,DTLA,LAX
147,31301.0,DTLA,LAX
148,31378.0,DTLA,LAX
149,31463.0,DTLA,LAX
150,31864.0,DTLA,LAX
151,32018.0,DTLA,LAX
152,32193.0,DTLA,LAX
153,32265.0,DTLA,LAX
154,32275.0,DTLA,LAX
155,32410.0,DTLA,LAX
156,32927.0,DTLA,LAX
157,33112.0,DTLA,LAX
158,33481.0,DTLA,LAX
159,33515.0,DTLA,LAX
160,33637.0,DTLA,LAX
161,33742.0,DTLA,LAX
162,33916.0,DTLA,LAX
163,33948.0,DTLA,LAX
164,33970.0,DTLA,LAX
165,34233.0,DTLA,LAX
166,34287.0,DTLA,LAX
167,34405.0,DTLA,LAX
168,34415.0,DTLA,LAX
169,34451.0,DTLA,LAX
170,34481.0,DTLA,LAX
171,34484.0,DTLA,LAX
172,34523.0,DTLA,LAX
173,34613.0,DTLA,LAX
174,34693.0,DTLA,LAX
175,34741.0,DTLA,LAX
176,34869.0,DTLA,LAX
177,34879.0,DTLA,LAX
178,35076.0,DTLA,LAX
179,35648.0,DTLA,LAX
180,35876.0,DTLA,LAX
181,36053.0,DTLA,LAX
182,36132.0,DTLA,LAX
183,36142.0,DTLA,LAX
184,36174.0,DTLA,LAX
185,36643.0,DTLA,LAX
186,36853.0,DTLA,LAX
187,36890.0,DTLA,LAX
188,36913.0,DTLA,LAX
189,37130.0,DTLA,LAX
190,37184.0,DTLA,LAX
191,37330.0,DTLA,LAX
192,37427.0,DTLA,LAX
193,37984.0,DTLA,LAX
194,38080.0,DTLA,LAX
195,38283.0,DTLA,LAX
196,38288.0,DTLA,LAX
197,38292.0,DTLA,LAX
198,38577.0,DTLA,LAX
199,38865.0,DTLA,LAX
200,39432.0,DTLA,LAX
201,39507.0,DTLA,LAX
202,39532.0,DTLA,LAX
203,39645.0,DTLA,LAX
204,39772.0,DTLA,LAX
205,39789.0,DTLA,LAX
206,39833.0,DTLA,LAX
207,39848.0,DTLA,LAX
208,39947.0,DTLA,LAX
209,40017.0,DTLA,LAX
210,40046.0,DTLA,LAX
211,40216.0,DTLA,LAX
212,40218.0,DTLA,LAX
213,40470.0,DTLA,LAX
214,40702.0,DTLA,LAX
215,40741.0,DTLA,LAX
216,41165.0,DTLA,LAX
217,41211.0,DTLA,LAX
218,41361.0,DTLA,LAX
219,41593.0,DTLA,LAX
220,41788.0,DTLA,LAX
221,41855.0,DTLA,LAX
222,42363.0,DTLA,LAX
223,42375.0,DTLA,LAX
224,42521.0,DTLA,LAX
225,42673.0,DTLA,LAX
226,42682.0,DTLA,LAX
227,42764.0,DTLA,LAX
228,43200.0,DTLA,LAX
229,43445.0,DTLA,LAX
230,43577.0,DTLA,LAX
231,43923.0,DTLA,LAX
232,44060.0,DTLA,LAX
233,44100.0,DTLA,LAX
234,44120.0,DTLA,LAX
235,44406.0,DTLA,LAX
236,44543.0,DTLA,LAX
237,45018.0,DTLA,LAX
238,45024.0,DTLA,LAX
239,45030.0,DTLA,LAX
240,45079.0,DTLA,LAX
241,45117.0,DTLA,LAX
242,45336.0,DTLA,LAX
243,45462.0,DTLA,LAX
244,45540.0,DTLA,LAX
245,45540.0,DTLA,LAX
246,45729.0,DTLA,LAX
247,45773.0,DTLA,LAX
248,45858.0,DTLA,LAX
249,45873.0,DTLA,LAX
250,45898.0,DTLA,LAX
251,46182.0,DTLA,LAX
252,46535.0,DTLA,LAX
253,46544.0,DTLA,LAX
254,46716.0,DTLA,LAX
255,47013.0,DTLA,LAX
256,47237.0,DTLA,LAX
257,47292.0,DTLA,LAX
258,47324.0,DTLA,LAX
259,47403.0,DTLA,LAX
260,47449.0,DTLA,LAX
261,47572.0,DTLA,LAX
262,47642.0,DTLA,LAX
263,47644.0,DTLA,LAX
264,47658.0,DTLA,LAX
265,47758.0,DTLA,LAX
266,47829.0,DTLA,LAX
267,47881.0,DTLA,LAX
268,48085.0,DTLA,LAX
269,48177.0,DTLA,LAX
270,48286.0,DTLA,LAX
271,48416.0,DTLA,LAX
272,48627.0,DTLA,LAX
273,48755.0,DTLA,LAX
274,50123.0,DTLA,LAX
275,50176.0,DTLA,LAX
276,50217.0,DTLA,LAX
277,50310.0,DTLA,LAX
278,50341.0,DTLA,LAX
279,50450.0,DTLA,LAX
280,50884.0,DTLA,LAX
281,50999.0,DTLA,LAX
282,51053.0,DTLA,LAX
283,51064.0,DTLA,LAX
284,51153.0,DTLA,LAX
285,51399.0,DTLA,LAX
286,51575.0,DTLA,LAX
287,51609.0,DTLA,LAX
288,51650.0,DTLA,LAX
289,51654.0,DTLA,LAX
290,51746.0,DTLA,LAX
291,51760.0,DTLA,LAX
292,51789.0,DTLA,LAX
293,51823.0,DTLA,LAX
294,51832.0,DTLA,LAX
295,52152.0,DTLA,LAX
296,52231.0,DTLA,LAX
297,52311.0,DTLA,LAX
298,52368.0,DTLA,LAX
299,52814.0,DTLA,LAX
300,52840.0,DTLA,LAX
301,52868.0,DTLA,LAX
302,52904.0,DTLA,LAX
303,53067.0,DTLA,LAX
304,53103.0,DTLA,LAX
305,53212.0,DTLA,LAX
306,53269.0,DTLA,LAX
307,53281.0,DTLA,LAX
308,53683.0,DTLA,LAX
309,53732.0,DTLA,LAX
310,53826.0,DTLA,LAX
311,53988.0,DTLA,LAX
312,54140.0,DTLA,LAX
313,54346.0,DTLA,LAX
314,54490.0,DTLA,LAX
315,54632.0,DTLA,LAX
316,54919.0,DTLA,LAX
317,55112.0,DTLA,LAX
318,55259.0,DTLA,LAX
319,55272.0,DTLA,LAX
320,55511.0,DTLA,LAX
321,55591.0,DTLA,LAX
322,55598.0,DTLA,LAX
323,55967.0,DTLA,LAX
324,55993.0,DTLA,LAX
325,56093.0,DTLA,LAX
326,56161.0,DTLA,LAX
327,56239.0,DTLA,LAX
328,56352.0,DTLA,LAX
329,57288.0,DTLA,LAX
330,57850.0,DTLA,LAX
331,58035.0,DTLA,LAX
332,59044.0,DTLA,LAX
333,59208.0,DTLA,LAX
334,59306.0,DTLA,LAX
335,59494.0,DTLA,LAX
336,60129.0,DTLA,LAX
337,60148.0,DTLA,LAX
338,60509.0,DTLA,LAX
339,60748.0,DTLA,LAX
340,60788.0,DTLA,LAX
341,60824.0,DTLA,LAX
342,60940.0,DTLA,LAX
343,61171.0,DTLA,LAX
344,61192.0,DTLA,LAX
345,61822.0,DTLA,LAX
346,61923.0,DTLA,LAX
347,61925.0,DTLA,LAX
348,62251.0,DTLA,LAX
349,62287.0,DTLA,LAX
350,62713.0,DTLA,LAX
351,62771.0,DTLA,LAX
352,62947.0,DTLA,LAX
353,63224.0,DTLA,LAX
354,63266.0,DTLA,LAX
355,63523.0,DTLA,LAX
356,63863.0,DTLA,LAX
357,64099.0,DTLA,LAX
358,64432.0,DTLA,LAX
359,64442.0,DTLA,LAX
360,65274.0,DTLA,LAX
361,65378.0,DTLA,LAX
362,65518.0,DTLA,LAX
363,65635.0,DTLA,LAX
364,65640.0,DTLA,LAX
365,65658.0,DTLA,LAX
366,65677.0,DTLA,LAX
367,65692.0,DTLA,LAX
368,65963.0,DTLA,LAX
369,66072.0,DTLA,LAX
370,66134.0,DTLA,LAX
371,66441.0,DTLA,LAX
372,66514.0,DTLA,LAX
373,66524.0,DTLA,LAX
374,66527.0,DTLA,LAX
375,66976.0,DTLA,LAX
376,67030.0,DTLA,LAX
377,67053.0,DTLA,LAX
378,67182.0,DTLA,LAX
379,67411.0,DTLA,LAX
380,67655.0,DTLA,LAX
381,67684.0,DTLA,LAX
382,67689.0,DTLA,LAX
383,67740.0,DTLA,LAX
384,67952.0,DTLA,LAX
385,68150.0,DTLA,LAX
386,68331.0,DTLA,LAX
387,69046.0,DTLA,LAX
388,69194.0,DTLA,LAX
389,69303.0,DTLA,LAX
390,69323.0,DTLA,LAX
391,69487.0,DTLA,LAX
392,69514.0,DTLA,LAX
393,69522.0,DTLA,LAX
394,69593.0,DTLA,LAX
395,69735.0,DTLA,LAX
396,69748.0,DTLA,LAX
397,69852.0,DTLA,LAX
398,69972.0,DTLA,LAX
399,70015.0,DTLA,LAX
400,70103.0,DTLA,LAX
401,70146.0,DTLA,LAX
402,70206.0,DTLA,LAX
403,70245.0,DTLA,LAX
404,70304.0,DTLA,LAX
405,70326.0,DTLA,LAX
406,70612.0,DTLA,LAX
407,70818.0,DTLA,LAX
408,71207.0,DTLA,LAX
409,71306.0,DTLA,LAX
410,71307.0,DTLA,LAX
411,71440.0,DTLA,LAX
412,71484.0,DTLA,LAX
413,71564.0,DTLA,LAX
414,71599.0,DTLA,LAX
415,71633.0,DTLA,LAX
416,71840.0,DTLA,LAX
417,71864.0,DTLA,LAX
418,71911.0,DTLA,LAX
419,71977.0,DTLA,LAX
420,71993.0,DTLA,LAX
421,71998.0,DTLA,LAX
422,72107.0,DTLA,LAX
423,72194.0,DTLA,LAX
424,72311.0,DTLA,LAX
425,72570.0,DTLA,LAX
426,72700.0,DTLA,LAX
427,72772.0,DTLA,LAX
428,72996.0,DTLA,LAX
429,73033.0,DTLA,LAX
430,73048.0,DTLA,LAX
431,73159.0,DTLA,LAX
432,73219.0,DTLA,LAX
433,73349.0,DTLA,LAX
434,73536.0,DTLA,LAX
435,73602.0,DTLA,LAX
436,73611.0,DTLA,LAX
437,73753.0,DTLA,LAX
438,73756.0,DTLA,LAX
439,73774.0,DTLA,LAX
440,73990.0,DTLA,LAX
441,74225.0,DTLA,LAX
442,74376.0,DTLA,LAX
443,74556.0,DTLA,LAX
444,74581.0,DTLA,LAX
445,74646.0,DTLA,LAX
446,74885.0,DTLA,LAX
447,75039.0,DTLA,LAX
448,75075.0,DTLA,LAX
449,75155.0,DTLA,LAX
450,75201.0,DTLA,LAX
451,75205.0,DTLA,LAX
452,75367.0,DTLA,LAX
453,75509.0,DTLA,LAX
454,75887.0,DTLA,LAX
455,75912.0,DTLA,LAX
456,76036.0,DTLA,LAX
457,76160.0,DTLA,LAX
458,76240.0,DTLA,LAX
459,76384.0,DTLA,LAX
460,76403.0,DTLA,LAX
461,76431.0,DTLA,LAX
462,76468.0,DTLA,LAX
463,76483.0,DTLA,LAX
464,76656.0,DTLA,LAX
465,76670.0,DTLA,LAX
466,76717.0,DTLA,LAX
467,76810.0,DTLA,LAX
468,76987.0,DTLA,LAX
469,77016.0,DTLA,LAX
470,77134.0,DTLA,LAX
471,77252.0,DTLA,LAX
472,77277.0,DTLA,LAX
473,77345.0,DTLA,LAX
474,77454.0,DTLA,LAX
475,77459.0,DTLA,LAX
476,78021.0,DTLA,LAX
477,78243.0,DTLA,LAX
478,78504.0,DTLA,LAX
479,78538.0,DTLA,LAX
480,78635.0,DTLA,LAX
481,78699.0,DTLA,LAX
