passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,2579.0,DTLA,LAX
1,11270.0,DTLA,LAX
2,12820.0,DTLA,LAX
3,13243.0,DTLA,LAX
4,14153.0,DTLA,LAX
5,15246.0,DTLA,LAX
6,15327.0,DTLA,LAX
7,15989.0,DTLA,LAX
8,16195.0,DTLA,LAX
9,16917.0,DTLA,LAX
10,17017.0,DTLA,LAX
11,17842.0,DTLA,LAX
12,18058.0,DTLA,LAX
13,18105.0,DTLA,LAX
14,18120.0,DTLA,LAX
15,18433.0,DTLA,LAX
16,18628.0,DTLA,LAX
17,18698.0,DTLA,LAX
18,18867.0,DTLA,LAX
19,19094.0,DTLA,LAX
20,19426.0,DTLA,LAX
21,19430.0,DTLA,LAX
22,20049.0,DTLA,LAX
23,20118.0,DTLA,LAX
24,20351.0,DTLA,LAX
25,21098.0,DTLA,LAX
26,21126.0,DTLA,LAX
27,21644.0,DTLA,LAX
28,21740.0,DTLA,LAX
29,21816.0,DTLA,LAX
30,21850.0,DTLA,LAX
31,21958.0,DTLA,LAX
32,22043.0,DTLA,LAX
33,22082.0,DTLA,LAX
34,22356.0,DTLA,LAX
35,22401.0,DTLA,LAX
36,22553.0,DTLA,LAX
37,22586.0,DTLA,LAX
38,22800.0,DTLA,LAX
39,22902.0,DTLA,LAX
40,22957.0,DTLA,LAX
41,22985.0,DTLA,LAX
42,23060.0,DTLA,LAX
43,23075.0,DTLA,LAX
44,23105.0,DTLA,LAX
45,23343.0,DTLA,LAX
46,23419.0,DTLA,LAX
47,23474.0,DTLA,LAX
48,23529.0,DTLA,LAX
49,23740.0,DTLA,LAX
50,23742.0,DTLA,LAX
51,23744.0,DTLA,LAX
52,23780.0,DTLA,LAX
53,23892.0,DTLA,LAX
54,23946.0,DTLA,LAX
55,24007.0,DTLA,LAX
56,24172.0,DTLA,LAX
57,24307.0,DTLA,LAX
58,24389.0,DTLA,LAX
59,24548.0,DTLA,LAX
60,24603.0,DTLA,LAX
61,24737.0,DTLA,LAX
62,24871.0,DTLA,LAX
63,24973.0,DTLA,LAX
64,25248.0,DTLA,LAX
65,25384.0,DTLA,LAX
66,25545.0,DTLA,LAX
67,25724.0,DTLA,LAX
68,25841.0,DTLA,LAX
69,26035.0,DTLA,LAX
70,26230.0,DTLA,LAX
71,26566.0,DTLA,LAX
72,26626.0,DTLA,LAX
73,26883.0,DTLA,LAX
74,27009.0,DTLA,LAX
75,27122.0,DTLA,LAX
76,27154.0,DTLA,LAX
77,27179.0,DTLA,LAX
78,27240.0,DTLA,LAX
79,27525.0,DTLA,LAX
80,27616.0,DTLA,LAX
81,27735.0,DTLA,LAX
82,27806.0,DTLA,LAX
83,27852.0,DTLA,LAX
84,27860.0,DTLA,LAX
85,27868.0,DTLA,LAX
86,27889.0,DTLA,LAX
87,27996.0,DTLA,LAX
88,28072.0,DTLA,LAX
89,28133.0,DTLA,LAX
90,28207.0,DTLA,LAX
91,28245.0,DTLA,LAX
92,28333.0,DTLA,LAX
93,28339.0,DTLA,LAX
94,28347.0,DTLA,LAX
95,28445.0,DTLA,LAX
96,28450.0,DTLA,LAX
97,28467.0,DTLA,LAX
98,28474.0,DTLA,LAX
99,28581.0,DTLA,LAX
100,28640.0,DTLA,LAX
101,28870.0,DTLA,LAX
102,28871.0,DTLA,LAX
103,28974.0,DTLA,LAX
104,29033.0,DTLA,LAX
105,29062.0,DTLA,LAX
106,29117.0,DTLA,LAX
107,29159.0,DTLA,LAX
108,29213.0,DTLA,LAX
109,29373.0,DTLA,LAX
110,29439.0,DTLA,LAX
111,29439.0,DTLA,LAX
112,29461.0,DTLA,LAX
113,29472.0,DTLA,LAX
114,29560.0,DTLA,LAX
115,29700.0,DTLA,LAX
116,29817.0,DTLA,LAX
117,29853.0,DTLA,LAX
118,30043.0,DTLA,LAX
119,30044.0,DTLA,LAX
120,30286.0,DTLA,LAX
121,30373.0,DTLA,LAX
122,30414.0,DTLA,LAX
123,30430.0,DTLA,LAX
124,30443.0,DTLA,LAX
125,30796.0,DTLA,LAX
126,30842.0,DTLA,LAX
127,30922.0,DTLA,LAX
128,30997.0,DTLA,LAX
129,31293.0,DTLA,LAX
130,31660.0,DTLA,LAX
131,31714.0,DTLA,LAX
