passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,247.0,DTLA,LAX
1,550.0,DTLA,LAX
2,685.0,DTLA,LAX
3,1290.0,DTLA,LAX
4,11486.0,DTLA,LAX
5,11733.0,DTLA,LAX
6,11740.0,DTLA,LAX
7,11986.0,DTLA,LAX
8,12188.0,DTLA,LAX
9,12540.0,DTLA,LAX
10,12654.0,DTLA,LAX
11,12974.0,DTLA,LAX
12,13234.0,DTLA,LAX
13,13236.0,DTLA,LAX
14,13325.0,DTLA,LAX
15,13723.0,DTLA,LAX
16,13743.0,DTLA,LAX
17,13838.0,DTLA,LAX
18,14142.0,DTLA,LAX
19,14323.0,DTLA,LAX
20,14336.0,DTLA,LAX
21,14350.0,DTLA,LAX
22,14354.0,DTLA,LAX
23,14493.0,DTLA,LAX
24,14612.0,DTLA,LAX
25,14720.0,DTLA,LAX
26,14965.0,DTLA,LAX
27,15203.0,DTLA,LAX
28,15206.0,DTLA,LAX
29,15978.0,DTLA,LAX
30,16279.0,DTLA,LAX
31,16317.0,DTLA,LAX
32,16858.0,DTLA,LAX
33,17001.0,DTLA,LAX
34,17030.0,DTLA,LAX
35,17199.0,DTLA,LAX
36,17235.0,DTLA,LAX
37,17375.0,DTLA,LAX
38,17823.0,DTLA,LAX
39,17983.0,DTLA,LAX
40,18183.0,DTLA,LAX
41,18387.0,DTLA,LAX
42,18389.0,DTLA,LAX
43,18424.0,DTLA,LAX
44,18441.0,DTLA,LAX
45,19201.0,DTLA,LAX
46,19301.0,DTLA,LAX
47,19304.0,DTLA,LAX
48,19435.0,DTLA,LAX
49,19466.0,DTLA,LAX
50,19885.0,DTLA,LAX
51,20097.0,DTLA,LAX
52,20233.0,DTLA,LAX
53,20439.0,DTLA,LAX
54,20670.0,DTLA,LAX
55,20686.0,DTLA,LAX
56,20906.0,DTLA,LAX
57,21146.0,DTLA,LAX
58,21428.0,DTLA,LAX
59,21471.0,DTLA,LAX
60,21630.0,DTLA,LAX
61,21685.0,DTLA,LAX
62,21810.0,DTLA,LAX
63,21854.0,DTLA,LAX
64,22033.0,DTLA,LAX
65,22159.0,DTLA,LAX
66,22223.0,DTLA,LAX
67,22295.0,DTLA,LAX
68,22442.0,DTLA,LAX
69,22450.0,DTLA,LAX
70,22606.0,DTLA,LAX
71,22659.0,DTLA,LAX
72,22825.0,DTLA,LAX
73,22859.0,DTLA,LAX
74,23420.0,DTLA,LAX
75,23444.0,DTLA,LAX
76,23541.0,DTLA,LAX
77,23634.0,DTLA,LAX
78,23652.0,DTLA,LAX
79,23698.0,DTLA,LAX
80,23851.0,DTLA,LAX
81,23944.0,DTLA,LAX
82,23958.0,DTLA,LAX
83,23991.0,DTLA,LAX
84,24300.0,DTLA,LAX
85,24446.0,DTLA,LAX
86,24548.0,DTLA,LAX
87,24552.0,DTLA,LAX
88,24622.0,DTLA,LAX
89,25037.0,DTLA,LAX
90,25041.0,DTLA,LAX
91,25057.0,DTLA,LAX
92,25117.0,DTLA,LAX
93,25309.0,DTLA,LAX
94,25316.0,DTLA,LAX
95,25470.0,DTLA,LAX
96,25526.0,DTLA,LAX
97,25544.0,DTLA,LAX
98,25610.0,DTLA,LAX
99,25689.0,DTLA,LAX
100,25696.0,DTLA,LAX
101,25736.0,DTLA,LAX
102,25740.0,DTLA,LAX
103,25764.0,DTLA,LAX
104,25774.0,DTLA,LAX
105,25792.0,DTLA,LAX
106,25809.0,DTLA,LAX
107,25906.0,DTLA,LAX
108,26058.0,DTLA,LAX
109,26083.0,DTLA,LAX
110,26433.0,DTLA,LAX
111,26729.0,DTLA,LAX
112,27108.0,DTLA,LAX
113,27195.0,DTLA,LAX
114,27233.0,DTLA,LAX
115,27278.0,DTLA,LAX
116,27346.0,DTLA,LAX
117,27417.0,DTLA,LAX
118,27593.0,DTLA,LAX
119,27761.0,DTLA,LAX
120,27964.0,DTLA,LAX
121,27995.0,DTLA,LAX
122,28037.0,DTLA,LAX
123,28059.0,DTLA,LAX
124,28133.0,DTLA,LAX
125,28265.0,DTLA,LAX
126,28280.0,DTLA,LAX
127,28499.0,DTLA,LAX
128,28592.0,DTLA,LAX
129,28830.0,DTLA,LAX
130,29045.0,DTLA,LAX
131,29065.0,DTLA,LAX
132,29067.0,DTLA,LAX
133,29241.0,DTLA,LAX
134,29352.0,DTLA,LAX
135,29528.0,DTLA,LAX
136,29551.0,DTLA,LAX
137,29594.0,DTLA,LAX
138,29751.0,DTLA,LAX
139,29890.0,DTLA,LAX
140,29936.0,DTLA,LAX
141,29949.0,DTLA,LAX
142,30020.0,DTLA,LAX
143,30020.0,DTLA,LAX
144,30146.0,DTLA,LAX
145,30622.0,DTLA,LAX
146,30683.0,DTLA,LAX
147,30809.0,DTLA,LAX
148,31100.0,DTLA,LAX
149,31110.0,DTLA,LAX
150,31291.0,DTLA,LAX
151,31343.0,DTLA,LAX
152,31353.0,DTLA,LAX
153,31656.0,DTLA,LAX
154,31850.0,DTLA,LAX
155,31944.0,DTLA,LAX
156,32246.0,DTLA,LAX
157,32254.0,DTLA,LAX
158,32370.0,DTLA,LAX
159,32416.0,DTLA,LAX
160,32522.0,DTLA,LAX
161,32565.0,DTLA,LAX
162,32619.0,DTLA,LAX
163,32674.0,DTLA,LAX
164,32691.0,DTLA,LAX
165,32829.0,DTLA,LAX
166,32838.0,DTLA,LAX
167,32889.0,DTLA,LAX
168,32927.0,DTLA,LAX
169,33013.0,DTLA,LAX
170,33071.0,DTLA,LAX
171,33113.0,DTLA,LAX
172,33317.0,DTLA,LAX
173,33375.0,DTLA,LAX
174,33803.0,DTLA,LAX
175,33850.0,DTLA,LAX
176,33929.0,DTLA,LAX
177,33954.0,DTLA,LAX
178,33997.0,DTLA,LAX
179,34047.0,DTLA,LAX
180,34159.0,DTLA,LAX
181,34288.0,DTLA,LAX
182,34394.0,DTLA,LAX
183,34395.0,DTLA,LAX
184,34430.0,DTLA,LAX
185,34499.0,DTLA,LAX
186,34602.0,DTLA,LAX
187,34716.0,DTLA,LAX
188,34799.0,DTLA,LAX
189,34936.0,DTLA,LAX
190,34945.0,DTLA,LAX
191,34967.0,DTLA,LAX
192,34985.0,DTLA,LAX
193,35179.0,DTLA,LAX
194,35394.0,DTLA,LAX
195,35469.0,DTLA,LAX
196,35576.0,DTLA,LAX
197,35591.0,DTLA,LAX
198,35658.0,DTLA,LAX
199,35664.0,DTLA,LAX
200,35672.0,DTLA,LAX
201,35722.0,DTLA,LAX
202,35741.0,DTLA,LAX
203,35742.0,DTLA,LAX
204,35842.0,DTLA,LAX
205,35925.0,DTLA,LAX
206,36024.0,DTLA,LAX
207,36168.0,DTLA,LAX
208,36188.0,DTLA,LAX
209,36200.0,DTLA,LAX
210,36348.0,DTLA,LAX
211,36361.0,DTLA,LAX
212,36366.0,DTLA,LAX
213,36404.0,DTLA,LAX
214,36443.0,DTLA,LAX
215,36672.0,DTLA,LAX
216,36698.0,DTLA,LAX
217,36732.0,DTLA,LAX
218,36849.0,DTLA,LAX
219,36926.0,DTLA,LAX
220,36957.0,DTLA,LAX
221,37202.0,DTLA,LAX
222,37393.0,DTLA,LAX
223,37469.0,DTLA,LAX
224,37691.0,DTLA,LAX
225,37721.0,DTLA,LAX
226,37880.0,DTLA,LAX
227,37991.0,DTLA,LAX
228,38313.0,DTLA,LAX
229,38320.0,DTLA,LAX
230,38391.0,DTLA,LAX
231,38475.0,DTLA,LAX
232,38569.0,DTLA,LAX
233,38765.0,DTLA,LAX
234,38768.0,DTLA,LAX
235,38809.0,DTLA,LAX
236,38878.0,DTLA,LAX
237,39040.0,DTLA,LAX
238,39106.0,DTLA,LAX
239,39224.0,DTLA,LAX
240,39409.0,DTLA,LAX
241,39442.0,DTLA,LAX
242,39488.0,DTLA,LAX
243,39507.0,DTLA,LAX
244,39820.0,DTLA,LAX
245,40098.0,DTLA,LAX
246,40446.0,DTLA,LAX
247,40515.0,DTLA,LAX
248,40542.0,DTLA,LAX
249,40551.0,DTLA,LAX
250,40674.0,DTLA,LAX
251,40688.0,DTLA,LAX
252,40915.0,DTLA,LAX
253,41046.0,DTLA,LAX
254,41056.0,DTLA,LAX
255,41133.0,DTLA,LAX
256,41243.0,DTLA,LAX
257,41268.0,DTLA,LAX
258,41339.0,DTLA,LAX
259,41382.0,DTLA,LAX
260,41412.0,DTLA,LAX
261,41667.0,DTLA,LAX
262,41676.0,DTLA,LAX
263,41930.0,DTLA,LAX
264,42199.0,DTLA,LAX
265,42442.0,DTLA,LAX
266,42588.0,DTLA,LAX
267,42672.0,DTLA,LAX
268,42726.0,DTLA,LAX
269,42735.0,DTLA,LAX
270,43000.0,DTLA,LAX
271,43247.0,DTLA,LAX
272,43266.0,DTLA,LAX
273,43490.0,DTLA,LAX
274,43924.0,DTLA,LAX
275,44043.0,DTLA,LAX
276,44048.0,DTLA,LAX
277,44059.0,DTLA,LAX
278,44083.0,DTLA,LAX
279,44269.0,DTLA,LAX
280,44414.0,DTLA,LAX
281,44466.0,DTLA,LAX
282,44496.0,DTLA,LAX
283,44517.0,DTLA,LAX
284,44558.0,DTLA,LAX
285,44743.0,DTLA,LAX
286,44837.0,DTLA,LAX
287,45412.0,DTLA,LAX
288,45434.0,DTLA,LAX
289,45505.0,DTLA,LAX
290,45525.0,DTLA,LAX
291,45720.0,DTLA,LAX
292,45750.0,DTLA,LAX
293,46048.0,DTLA,LAX
294,46119.0,DTLA,LAX
295,46294.0,DTLA,LAX
296,46312.0,DTLA,LAX
297,46596.0,DTLA,LAX
298,46772.0,DTLA,LAX
299,46784.0,DTLA,LAX
300,46802.0,DTLA,LAX
301,46836.0,DTLA,LAX
302,47050.0,DTLA,LAX
303,47059.0,DTLA,LAX
304,47065.0,DTLA,LAX
305,47162.0,DTLA,LAX
306,47312.0,DTLA,LAX
307,47378.0,DTLA,LAX
308,47467.0,DTLA,LAX
309,47687.0,DTLA,LAX
310,47884.0,DTLA,LAX
311,47909.0,DTLA,LAX
312,48023.0,DTLA,LAX
313,48027.0,DTLA,LAX
314,48069.0,DTLA,LAX
315,48472.0,DTLA,LAX
316,48511.0,DTLA,LAX
317,48614.0,DTLA,LAX
318,48850.0,DTLA,LAX
319,49066.0,DTLA,LAX
320,49221.0,DTLA,LAX
321,49410.0,DTLA,LAX
322,49538.0,DTLA,LAX
323,49574.0,DTLA,LAX
324,49579.0,DTLA,LAX
325,49630.0,DTLA,LAX
326,49971.0,DTLA,LAX
