schedule,od
4.692429197361662,LAX_DTLA
15.980163754265732,LAX_DTLA
24.790381958679745,LAX_DTLA
40.41185641481411,LAX_DTLA
46.71050425899293,LAX_DTLA
55.0406094333851,LAX_DTLA
60.22073045543327,LAX_DTLA
78.05113024735834,LAX_DTLA
90.21731128245348,LAX_DTLA
107.5558170858433,LAX_DTLA
121.41532985326722,LAX_DTLA
136.40443616246225,LAX_DTLA
143.54799293580294,LAX_DTLA
156.90610089930175,LAX_DTLA
218.14778672889847,LAX_DTLA
254.8134724243265,LAX_DTLA
321.944497980649,LAX_DTLA
330.60914709101155,LAX_DTLA
336.6027687724381,LAX_DTLA
353.98961620753414,LAX_DTLA
375.4481137686742,LAX_DTLA
381.9341242104236,LAX_DTLA
387.7770367202477,LAX_DTLA
399.63522398458997,LAX_DTLA
414.83515466289003,LAX_DTLA
423.7100452824992,LAX_DTLA
430.11527940325163,LAX_DTLA
441.8184437147644,LAX_DTLA
448.6238120333861,LAX_DTLA
455.58514351194435,LAX_DTLA
467.57319864785904,LAX_DTLA
473.7284109776938,LAX_DTLA
478.9780077004814,LAX_DTLA
495.8188220315826,LAX_DTLA
503.04591941035903,LAX_DTLA
510.5715065046764,LAX_DTLA
515.9951162235974,LAX_DTLA
532.236362261248,LAX_DTLA
546.7259562508991,LAX_DTLA
554.1857201677957,LAX_DTLA
556.5106202205814,LAX_DTLA
562.3260568407004,LAX_DTLA
569.6205551259453,LAX_DTLA
576.2915786482163,LAX_DTLA
585.5622462453973,LAX_DTLA
591.6261708055246,LAX_DTLA
596.9499271637992,LAX_DTLA
604.2233569419403,LAX_DTLA
609.0871115681239,LAX_DTLA
615.3234490523013,LAX_DTLA
618.828967271202,LAX_DTLA
623.2395697000921,LAX_DTLA
626.4377108155596,LAX_DTLA
633.4340668641162,LAX_DTLA
642.508132062372,LAX_DTLA
646.1243628529814,LAX_DTLA
652.5781560441558,LAX_DTLA
655.902147589254,LAX_DTLA
662.920388918687,LAX_DTLA
670.5013825492229,LAX_DTLA
675.608759222709,LAX_DTLA
684.2122855180684,LAX_DTLA
686.1541154667058,LAX_DTLA
692.5787404858195,LAX_DTLA
699.089722587121,LAX_DTLA
705.2717730040755,LAX_DTLA
708.2160743893278,LAX_DTLA
714.2010221997025,LAX_DTLA
719.4583652399065,LAX_DTLA
725.3483343802275,LAX_DTLA
732.4560977644682,LAX_DTLA
739.8042985622285,LAX_DTLA
749.6949460602294,LAX_DTLA
755.0077922652152,LAX_DTLA
760.8302320791952,LAX_DTLA
767.467229086335,LAX_DTLA
775.0933662344195,LAX_DTLA
777.7340618720368,LAX_DTLA
782.4816536956614,LAX_DTLA
789.696816715842,LAX_DTLA
794.8738497353849,LAX_DTLA
798.5928575063529,LAX_DTLA
803.954120327606,LAX_DTLA
811.6164763783884,LAX_DTLA
825.7627786196902,LAX_DTLA
838.9499098155718,LAX_DTLA
842.7425495013304,LAX_DTLA
854.4043758682437,LAX_DTLA
859.4390042904935,LAX_DTLA
864.4581442980885,LAX_DTLA
869.6912139199692,LAX_DTLA
875.3217693197388,LAX_DTLA
879.2269644237233,LAX_DTLA
884.5165174419666,LAX_DTLA
891.4851925384712,LAX_DTLA
903.4953749206011,LAX_DTLA
909.2288805279752,LAX_DTLA
912.4526855691212,LAX_DTLA
917.9577321422297,LAX_DTLA
928.6653249578908,LAX_DTLA
935.2272594045128,LAX_DTLA
941.6431435980898,LAX_DTLA
947.4758414015303,LAX_DTLA
952.6391301887413,LAX_DTLA
961.5242679757893,LAX_DTLA
969.4564420176098,LAX_DTLA
972.1765777793373,LAX_DTLA
978.9977722019728,LAX_DTLA
985.7078666528089,LAX_DTLA
996.0548679919251,LAX_DTLA
1002.6350404460328,LAX_DTLA
1009.4279498482367,LAX_DTLA
1017.0517845842378,LAX_DTLA
1021.3811589590118,LAX_DTLA
1023.3609914250969,LAX_DTLA
1029.9762549096704,LAX_DTLA
1035.3335427512939,LAX_DTLA
1039.5935001788368,LAX_DTLA
1045.9135029590097,LAX_DTLA
1058.11863898339,LAX_DTLA
1064.535901645573,LAX_DTLA
1070.3090468222167,LAX_DTLA
1072.794511333203,LAX_DTLA
1077.7595943184008,LAX_DTLA
1082.7819985165818,LAX_DTLA
1102.0344263601596,LAX_DTLA
1107.4055609390095,LAX_DTLA
1114.8591254825244,LAX_DTLA
1127.0219721170906,LAX_DTLA
1133.6305057215334,LAX_DTLA
1138.723163163058,LAX_DTLA
1146.8433076840604,LAX_DTLA
1150.9657394440515,LAX_DTLA
1155.1453907095636,LAX_DTLA
1160.1609114563514,LAX_DTLA
1167.927522039548,LAX_DTLA
1170.8052566229069,LAX_DTLA
1176.3667356730762,LAX_DTLA
1184.6001399971,LAX_DTLA
1190.6718847650275,LAX_DTLA
1201.111437324425,LAX_DTLA
1207.734152923798,LAX_DTLA
1210.8670540056476,LAX_DTLA
1219.8436841403993,LAX_DTLA
1230.2219625195726,LAX_DTLA
1235.1600677280012,LAX_DTLA
1240.228256765044,LAX_DTLA
1246.5442456828393,LAX_DTLA
1252.3628178732997,LAX_DTLA
1262.386058084219,LAX_DTLA
1273.2204402871498,LAX_DTLA
1277.2009579841488,LAX_DTLA
1284.1366730400407,LAX_DTLA
1291.49683372194,LAX_DTLA
1298.972242556968,LAX_DTLA
1301.2856537337482,LAX_DTLA
1311.8176445518961,LAX_DTLA
1315.8653759263566,LAX_DTLA
1324.6958672016801,LAX_DTLA
1330.5942962122292,LAX_DTLA
1334.1744590534618,LAX_DTLA
1340.1400644914677,LAX_DTLA
1347.3869767862539,LAX_DTLA
1353.1368255169514,LAX_DTLA
1358.3405292548919,LAX_DTLA
1361.756563949677,LAX_DTLA
1366.2420937348309,LAX_DTLA
1370.1061674131588,LAX_DTLA
1374.426365708975,LAX_DTLA
1377.5530362427776,LAX_DTLA
1391.2536619188947,LAX_DTLA
1398.0582213259934,LAX_DTLA
1405.3365394454347,LAX_DTLA
1411.641315225688,LAX_DTLA
1417.4158212282632,LAX_DTLA
1422.3963456826095,LAX_DTLA
1427.6775238849516,LAX_DTLA
1432.8025527372029,LAX_DTLA
1436.7579178113338,LAX_DTLA
14.425977056748678,DTLA_LAX
45.27421722806287,DTLA_LAX
160.85299045189433,DTLA_LAX
168.8579892847846,DTLA_LAX
178.99578449660063,DTLA_LAX
198.09415215477173,DTLA_LAX
207.79499190929482,DTLA_LAX
217.98622044254083,DTLA_LAX
223.89785416260204,DTLA_LAX
237.3663823174415,DTLA_LAX
242.9871309702091,DTLA_LAX
248.52489595773963,DTLA_LAX
258.8635719938618,DTLA_LAX
263.67742841817613,DTLA_LAX
271.5498933706169,DTLA_LAX
276.7035900841223,DTLA_LAX
282.32015828409124,DTLA_LAX
287.63889479924745,DTLA_LAX
301.03633893293846,DTLA_LAX
310.32121487212356,DTLA_LAX
322.8167021926903,DTLA_LAX
325.9354054492254,DTLA_LAX
330.02289429262487,DTLA_LAX
338.6015969220807,DTLA_LAX
344.2285362133732,DTLA_LAX
353.5199797653522,DTLA_LAX
359.7905555281195,DTLA_LAX
368.8759513165257,DTLA_LAX
373.10992095417726,DTLA_LAX
377.96965270575527,DTLA_LAX
383.1965102136166,DTLA_LAX
389.2513981325018,DTLA_LAX
395.3077168048246,DTLA_LAX
399.60207027855046,DTLA_LAX
405.32214831196427,DTLA_LAX
411.4517689779331,DTLA_LAX
419.33001007226,DTLA_LAX
425.476241713032,DTLA_LAX
431.2475778313361,DTLA_LAX
438.70454094178245,DTLA_LAX
445.2888965064875,DTLA_LAX
451.4783849245117,DTLA_LAX
461.20268117671856,DTLA_LAX
468.66613517129343,DTLA_LAX
476.89383259372613,DTLA_LAX
485.12297693674975,DTLA_LAX
490.27854784698036,DTLA_LAX
499.8500366267865,DTLA_LAX
502.0652489414185,DTLA_LAX
508.18148158749665,DTLA_LAX
515.5635500237534,DTLA_LAX
521.8633688933768,DTLA_LAX
527.7235511952938,DTLA_LAX
535.6859410502179,DTLA_LAX
541.1756957742348,DTLA_LAX
545.0876323892803,DTLA_LAX
550.5842861059168,DTLA_LAX
555.0660766921216,DTLA_LAX
563.1657337557277,DTLA_LAX
568.7283235160537,DTLA_LAX
573.2440651817269,DTLA_LAX
581.456367955577,DTLA_LAX
586.4832381251477,DTLA_LAX
589.6732328233766,DTLA_LAX
594.8491331026876,DTLA_LAX
600.7467262845615,DTLA_LAX
606.3251660840717,DTLA_LAX
613.4964335364409,DTLA_LAX
619.7843443988025,DTLA_LAX
623.6342453300155,DTLA_LAX
631.6122983428525,DTLA_LAX
634.3368952932947,DTLA_LAX
643.6275041478939,DTLA_LAX
647.892854851451,DTLA_LAX
650.77774913905,DTLA_LAX
655.3743744090892,DTLA_LAX
659.3695408566163,DTLA_LAX
666.5589329848783,DTLA_LAX
672.3328569260364,DTLA_LAX
681.3812605654688,DTLA_LAX
685.2539571247559,DTLA_LAX
694.6710441719721,DTLA_LAX
699.1635072280683,DTLA_LAX
711.8173637102394,DTLA_LAX
715.5383468745645,DTLA_LAX
728.4005000249799,DTLA_LAX
734.406770481736,DTLA_LAX
742.0500125287163,DTLA_LAX
748.2143040189926,DTLA_LAX
756.1467402978791,DTLA_LAX
762.3674607448992,DTLA_LAX
766.7234571665265,DTLA_LAX
771.9856464099199,DTLA_LAX
777.3047216704256,DTLA_LAX
787.1421108206071,DTLA_LAX
793.3441472736797,DTLA_LAX
801.0123873808823,DTLA_LAX
806.6437050778022,DTLA_LAX
811.7551180401663,DTLA_LAX
820.5780655860871,DTLA_LAX
826.0508338336402,DTLA_LAX
829.2329773824094,DTLA_LAX
834.5468548119404,DTLA_LAX
841.0270957398473,DTLA_LAX
850.8284055683728,DTLA_LAX
859.5680468065525,DTLA_LAX
864.8351588655125,DTLA_LAX
873.280854260073,DTLA_LAX
878.5019537994782,DTLA_LAX
883.6656197919109,DTLA_LAX
890.5104900635955,DTLA_LAX
896.9031686563936,DTLA_LAX
903.1368515548195,DTLA_LAX
908.974840594497,DTLA_LAX
921.8298795331209,DTLA_LAX
927.247527269394,DTLA_LAX
934.2136855886737,DTLA_LAX
942.1070240213369,DTLA_LAX
948.7878127297973,DTLA_LAX
954.0666725568011,DTLA_LAX
959.2859340670332,DTLA_LAX
965.8427528666328,DTLA_LAX
971.7308927206345,DTLA_LAX
976.9771374914611,DTLA_LAX
988.5134899845233,DTLA_LAX
997.0105126708594,DTLA_LAX
1002.3663562569656,DTLA_LAX
1007.9492757073442,DTLA_LAX
1014.4720139248709,DTLA_LAX
1021.7971530404516,DTLA_LAX
1027.414119390292,DTLA_LAX
1034.9766845403403,DTLA_LAX
1040.98212252591,DTLA_LAX
1047.6625728505683,DTLA_LAX
1054.2085765509564,DTLA_LAX
1060.0771691523605,DTLA_LAX
1068.7739422441166,DTLA_LAX
1075.2799603919148,DTLA_LAX
1082.9408342929037,DTLA_LAX
1089.8918494574066,DTLA_LAX
1095.2625044221063,DTLA_LAX
1104.6483194786476,DTLA_LAX
1121.140539436148,DTLA_LAX
1132.1052975522214,DTLA_LAX
1140.0866663458373,DTLA_LAX
1147.9329482949365,DTLA_LAX
1153.5452495632192,DTLA_LAX
1161.448718492089,DTLA_LAX
1171.8215248865936,DTLA_LAX
1182.73698550664,DTLA_LAX
1185.6416308226574,DTLA_LAX
1193.2107359921197,DTLA_LAX
1204.1967333451885,DTLA_LAX
1216.0238408508935,DTLA_LAX
1221.8378533538755,DTLA_LAX
1227.8529522531524,DTLA_LAX
1232.6272721116366,DTLA_LAX
1238.2721798143552,DTLA_LAX
1241.9831244069242,DTLA_LAX
1247.4282573064995,DTLA_LAX
1263.195759152034,DTLA_LAX
1269.744399837372,DTLA_LAX
1276.4866485501284,DTLA_LAX
1283.6093849146794,DTLA_LAX
1290.4841363373962,DTLA_LAX
1299.275263152562,DTLA_LAX
1305.9655131899087,DTLA_LAX
1309.507772824115,DTLA_LAX
1311.061500881027,DTLA_LAX
1317.7404937326942,DTLA_LAX
1324.338446992296,DTLA_LAX
1348.2992024926948,DTLA_LAX
1360.6719324963813,DTLA_LAX
1375.9960313618835,DTLA_LAX
1404.0531491175395,DTLA_LAX
1410.2252312114097,DTLA_LAX
1417.6719381136998,DTLA_LAX
1429.938906872999,DTLA_LAX
