schedule,od
3.15,LAX_DTLA
11.083333333333334,LAX_DTLA
15.116666666666667,LAX_DTLA
19.5,LAX_DTLA
26.666666666666668,LAX_DTLA
31.783333333333335,LAX_DTLA
35.8,LAX_DTLA
40.78333333333333,LAX_DTLA
48.4,LAX_DTLA
51.666666666666664,LAX_DTLA
58.7,LAX_DTLA
69.45,LAX_DTLA
74.23333333333333,LAX_DTLA
94.86666666666666,LAX_DTLA
107.81666666666666,LAX_DTLA
110.88333333333334,LAX_DTLA
115.85,LAX_DTLA
126.6,LAX_DTLA
136.61666666666667,LAX_DTLA
142.08333333333334,LAX_DTLA
144.1,LAX_DTLA
151.11666666666667,LAX_DTLA
161.55,LAX_DTLA
208.95,LAX_DTLA
220.68333333333334,LAX_DTLA
238.91666666666666,LAX_DTLA
279.1666666666667,LAX_DTLA
288.46666666666664,LAX_DTLA
299.4,LAX_DTLA
320.56666666666666,LAX_DTLA
322.43333333333334,LAX_DTLA
334.55,LAX_DTLA
344.4,LAX_DTLA
355.8666666666667,LAX_DTLA
373.56666666666666,LAX_DTLA
382.43333333333334,LAX_DTLA
397.56666666666666,LAX_DTLA
407.75,LAX_DTLA
410.23333333333335,LAX_DTLA
414.23333333333335,LAX_DTLA
425.31666666666666,LAX_DTLA
430.31666666666666,LAX_DTLA
436.76666666666665,LAX_DTLA
439.43333333333334,LAX_DTLA
441.68333333333334,LAX_DTLA
445.7,LAX_DTLA
448.5833333333333,LAX_DTLA
453.6666666666667,LAX_DTLA
464.18333333333334,LAX_DTLA
468.25,LAX_DTLA
470.35,LAX_DTLA
473.7,LAX_DTLA
475.9,LAX_DTLA
481.9,LAX_DTLA
490.06666666666666,LAX_DTLA
498.95,LAX_DTLA
505.78333333333336,LAX_DTLA
508.46666666666664,LAX_DTLA
511.18333333333334,LAX_DTLA
517.85,LAX_DTLA
520.6833333333333,LAX_DTLA
526.9666666666667,LAX_DTLA
528.0333333333333,LAX_DTLA
530.8333333333334,LAX_DTLA
538.7333333333333,LAX_DTLA
541.5833333333334,LAX_DTLA
544.45,LAX_DTLA
547.3166666666667,LAX_DTLA
548.6166666666667,LAX_DTLA
551.6166666666667,LAX_DTLA
556.5,LAX_DTLA
557.8,LAX_DTLA
561.3666666666667,LAX_DTLA
563.7,LAX_DTLA
564.85,LAX_DTLA
570.5833333333334,LAX_DTLA
574.1333333333333,LAX_DTLA
578.2333333333333,LAX_DTLA
581.85,LAX_DTLA
582.7666666666667,LAX_DTLA
584.7833333333333,LAX_DTLA
586.1166666666667,LAX_DTLA
586.6833333333333,LAX_DTLA
592.6333333333333,LAX_DTLA
594.7166666666667,LAX_DTLA
596.3666666666667,LAX_DTLA
601.8833333333333,LAX_DTLA
603.9,LAX_DTLA
608.2166666666667,LAX_DTLA
611.4,LAX_DTLA
615.2,LAX_DTLA
617.25,LAX_DTLA
621.9666666666667,LAX_DTLA
627.9166666666666,LAX_DTLA
631.8833333333333,LAX_DTLA
641.6666666666666,LAX_DTLA
642.5833333333334,LAX_DTLA
645.1333333333333,LAX_DTLA
646.9333333333333,LAX_DTLA
648.25,LAX_DTLA
651.1166666666667,LAX_DTLA
651.9666666666667,LAX_DTLA
652.6833333333333,LAX_DTLA
656.15,LAX_DTLA
657.65,LAX_DTLA
658.9333333333333,LAX_DTLA
666.2,LAX_DTLA
671.4666666666667,LAX_DTLA
674.2166666666667,LAX_DTLA
677.55,LAX_DTLA
679.1333333333333,LAX_DTLA
681.2666666666667,LAX_DTLA
686.0166666666667,LAX_DTLA
687.9333333333333,LAX_DTLA
688.8166666666667,LAX_DTLA
693.9333333333333,LAX_DTLA
697.7,LAX_DTLA
698.8333333333334,LAX_DTLA
702.1333333333333,LAX_DTLA
704.9166666666666,LAX_DTLA
707.2166666666667,LAX_DTLA
708.85,LAX_DTLA
714.15,LAX_DTLA
715.5833333333334,LAX_DTLA
717.4,LAX_DTLA
719.35,LAX_DTLA
722.0166666666667,LAX_DTLA
728.4,LAX_DTLA
730.55,LAX_DTLA
738.6833333333333,LAX_DTLA
745.1833333333333,LAX_DTLA
749.7166666666667,LAX_DTLA
751.1833333333333,LAX_DTLA
753.8333333333334,LAX_DTLA
755.1833333333333,LAX_DTLA
757.4,LAX_DTLA
759.85,LAX_DTLA
765.1833333333333,LAX_DTLA
774.2333333333333,LAX_DTLA
777.6333333333333,LAX_DTLA
780.4166666666666,LAX_DTLA
781.6166666666667,LAX_DTLA
782.55,LAX_DTLA
783.75,LAX_DTLA
786.1,LAX_DTLA
792.1166666666667,LAX_DTLA
793.9666666666667,LAX_DTLA
796.2,LAX_DTLA
796.6666666666666,LAX_DTLA
798.3833333333333,LAX_DTLA
801.4166666666666,LAX_DTLA
807.25,LAX_DTLA
809.6833333333333,LAX_DTLA
811.7333333333333,LAX_DTLA
813.0666666666667,LAX_DTLA
819.35,LAX_DTLA
822.6333333333333,LAX_DTLA
825.75,LAX_DTLA
830.2,LAX_DTLA
837.25,LAX_DTLA
839.9666666666667,LAX_DTLA
841.35,LAX_DTLA
842.6666666666666,LAX_DTLA
843.55,LAX_DTLA
850.5666666666667,LAX_DTLA
854.5833333333334,LAX_DTLA
856.1,LAX_DTLA
857.45,LAX_DTLA
860.3666666666667,LAX_DTLA
862.0833333333334,LAX_DTLA
865.7166666666667,LAX_DTLA
869.25,LAX_DTLA
871.0666666666667,LAX_DTLA
875.0333333333333,LAX_DTLA
879.8833333333333,LAX_DTLA
882.6166666666667,LAX_DTLA
885.3666666666667,LAX_DTLA
886.2166666666667,LAX_DTLA
889.0,LAX_DTLA
894.5833333333334,LAX_DTLA
896.4166666666666,LAX_DTLA
898.2,LAX_DTLA
901.2833333333333,LAX_DTLA
903.85,LAX_DTLA
907.3833333333333,LAX_DTLA
909.5666666666667,LAX_DTLA
914.6166666666667,LAX_DTLA
919.4,LAX_DTLA
922.8833333333333,LAX_DTLA
924.6,LAX_DTLA
927.9333333333333,LAX_DTLA
932.0,LAX_DTLA
933.5833333333334,LAX_DTLA
935.35,LAX_DTLA
937.3833333333333,LAX_DTLA
940.0,LAX_DTLA
947.1833333333333,LAX_DTLA
949.8333333333334,LAX_DTLA
952.45,LAX_DTLA
957.4833333333333,LAX_DTLA
961.1,LAX_DTLA
963.0833333333334,LAX_DTLA
968.0666666666667,LAX_DTLA
968.95,LAX_DTLA
969.7166666666667,LAX_DTLA
972.4333333333333,LAX_DTLA
979.4833333333333,LAX_DTLA
985.0833333333334,LAX_DTLA
987.8833333333333,LAX_DTLA
991.0166666666667,LAX_DTLA
993.3166666666667,LAX_DTLA
995.8833333333333,LAX_DTLA
997.25,LAX_DTLA
1000.5,LAX_DTLA
