schedule,od
3.151156629306115,LAX_DTLA
11.08308094348763,LAX_DTLA
15.113539737125393,LAX_DTLA
19.50132183196797,LAX_DTLA
26.667851641685957,LAX_DTLA
31.786124528798634,LAX_DTLA
35.79811755732032,LAX_DTLA
40.781299208835115,LAX_DTLA
48.39385632790466,LAX_DTLA
51.65886652563196,LAX_DTLA
58.69242919736167,LAX_DTLA
69.44761389876825,LAX_DTLA
74.23285741097519,LAX_DTLA
94.87283001814312,LAX_DTLA
107.82354294910863,LAX_DTLA
110.88705268188276,LAX_DTLA
115.84239047181438,LAX_DTLA
126.6010926625618,LAX_DTLA
136.61355979420543,LAX_DTLA
142.08213485094225,LAX_DTLA
144.09285112652572,LAX_DTLA
151.10956285431212,LAX_DTLA
161.54563631856388,LAX_DTLA
208.94802662234565,LAX_DTLA
220.67880428484185,LAX_DTLA
238.90892060420398,LAX_DTLA
279.16006114892514,LAX_DTLA
288.46125471682194,LAX_DTLA
299.408308670603,LAX_DTLA
320.56630121217626,LAX_DTLA
322.42841668071435,LAX_DTLA
334.55676492129,LAX_DTLA
344.39208645899726,LAX_DTLA
355.8633100848888,LAX_DTLA
373.56857083668854,LAX_DTLA
382.4318503961929,LAX_DTLA
397.5618121748934,LAX_DTLA
407.75624439517725,LAX_DTLA
410.23773339720776,LAX_DTLA
414.2278836134816,LAX_DTLA
425.31682573713755,LAX_DTLA
430.3099000649713,LAX_DTLA
436.7609104091002,LAX_DTLA
439.4288373787295,LAX_DTLA
441.6799546978801,LAX_DTLA
445.7027914308933,LAX_DTLA
448.5758346584677,LAX_DTLA
453.6738180524941,LAX_DTLA
464.17650172910385,LAX_DTLA
468.2470872895189,LAX_DTLA
470.34648639653255,LAX_DTLA
473.70291614794274,LAX_DTLA
475.89305066850665,LAX_DTLA
481.9012497684499,LAX_DTLA
490.0598987112552,LAX_DTLA
498.9499098155718,LAX_DTLA
505.78047800957745,LAX_DTLA
508.46411676293553,LAX_DTLA
511.1902697767343,LAX_DTLA
517.8439963403184,LAX_DTLA
520.6893950769634,LAX_DTLA
526.9733250773348,LAX_DTLA
528.0283228472384,LAX_DTLA
530.8332649528709,LAX_DTLA
538.7269617779676,LAX_DTLA
541.5856905399199,LAX_DTLA
544.4427091818586,LAX_DTLA
547.3131652471073,LAX_DTLA
548.619250117932,LAX_DTLA
551.6205551259453,LAX_DTLA
556.5004651817187,LAX_DTLA
557.7950540967254,LAX_DTLA
561.3623324429783,LAX_DTLA
563.6978494130065,LAX_DTLA
564.8466094794379,LAX_DTLA
570.58875613952,LAX_DTLA
574.1385668514106,LAX_DTLA
578.2367551779508,LAX_DTLA
581.8435515189929,LAX_DTLA
582.7639910865848,LAX_DTLA
584.7814235829992,LAX_DTLA
586.1099356851367,LAX_DTLA
586.6752144182027,LAX_DTLA
592.6264672781155,LAX_DTLA
594.7193268486668,LAX_DTLA
596.3705235114111,LAX_DTLA
601.8801758323041,LAX_DTLA
603.8923012429535,LAX_DTLA
608.2157179142766,LAX_DTLA
611.3934778509272,LAX_DTLA
615.192304256404,LAX_DTLA
617.2560645260834,LAX_DTLA
621.9707440883595,LAX_DTLA
627.914763199548,LAX_DTLA
631.8773943210512,LAX_DTLA
641.6645976722106,LAX_DTLA
642.5870377154463,LAX_DTLA
645.1296876603888,LAX_DTLA
646.9347073845292,LAX_DTLA
648.2505838867555,LAX_DTLA
651.1104207925663,LAX_DTLA
651.9656265037793,LAX_DTLA
652.6886738829317,LAX_DTLA
656.1479217398233,LAX_DTLA
657.6538820092638,LAX_DTLA
658.9336131548228,LAX_DTLA
666.1992801567151,LAX_DTLA
671.4607409568267,LAX_DTLA
674.2160743893278,LAX_DTLA
677.5457809499527,LAX_DTLA
679.1321361776065,LAX_DTLA
681.2612363769183,LAX_DTLA
686.0106360403182,LAX_DTLA
687.9367945580901,LAX_DTLA
688.8245527333888,LAX_DTLA
693.9271374419302,LAX_DTLA
697.6985090638793,LAX_DTLA
698.8281934263564,LAX_DTLA
702.1368255169514,LAX_DTLA
704.9174222595818,LAX_DTLA
707.2210421006944,LAX_DTLA
708.8534046334335,LAX_DTLA
714.1505371353267,LAX_DTLA
715.5913470731426,LAX_DTLA
717.3966261358379,LAX_DTLA
719.352732486682,LAX_DTLA
722.0194562945912,LAX_DTLA
728.4075164252952,LAX_DTLA
730.551159100696,LAX_DTLA
738.6791848530554,LAX_DTLA
745.1858664830612,LAX_DTLA
749.7213623798011,LAX_DTLA
751.1812794422109,LAX_DTLA
753.8332658690442,LAX_DTLA
755.1903229031021,LAX_DTLA
757.3924630696283,LAX_DTLA
759.8485738886126,LAX_DTLA
765.1852229237115,LAX_DTLA
774.2263396024421,LAX_DTLA
777.634602224279,LAX_DTLA
780.4154463670568,LAX_DTLA
781.6122205404628,LAX_DTLA
782.555929715663,LAX_DTLA
783.7444962851685,LAX_DTLA
786.0983390210301,LAX_DTLA
792.1173396210751,LAX_DTLA
793.9696504676109,LAX_DTLA
796.2071450270439,LAX_DTLA
796.6645801615982,LAX_DTLA
798.3879846520608,LAX_DTLA
801.4153822882049,LAX_DTLA
807.2478015183528,LAX_DTLA
809.691434475414,LAX_DTLA
811.7324825628111,LAX_DTLA
813.0629249004689,LAX_DTLA
819.3477093812072,LAX_DTLA
822.6408946692358,LAX_DTLA
825.7509276069835,LAX_DTLA
830.2036338156155,LAX_DTLA
837.2575208403235,LAX_DTLA
839.9634572554875,LAX_DTLA
841.3554201440797,LAX_DTLA
842.6665087033996,LAX_DTLA
843.5440923277899,LAX_DTLA
850.5584431531888,LAX_DTLA
854.5755122320461,LAX_DTLA
856.1077442279468,LAX_DTLA
857.4543741115352,LAX_DTLA
860.3678613905712,LAX_DTLA
862.0875070120662,LAX_DTLA
865.7230566061227,LAX_DTLA
869.2462840273029,LAX_DTLA
871.0621924481612,LAX_DTLA
875.0415130307728,LAX_DTLA
879.889924392967,LAX_DTLA
882.6086280623496,LAX_DTLA
885.3594091273043,LAX_DTLA
886.2132884440498,LAX_DTLA
889.004808584275,LAX_DTLA
894.5766310477397,LAX_DTLA
896.419449141124,LAX_DTLA
898.205235840256,LAX_DTLA
901.2778425746585,LAX_DTLA
903.8512127089276,LAX_DTLA
907.3839618255852,LAX_DTLA
909.5621814546844,LAX_DTLA
914.6085470850154,LAX_DTLA
919.4018039639458,LAX_DTLA
922.8876413744316,LAX_DTLA
924.5922262683573,LAX_DTLA
927.9395856659282,LAX_DTLA
932.0051106723082,LAX_DTLA
933.5886359420385,LAX_DTLA
935.3533083300305,LAX_DTLA
937.3804583771924,LAX_DTLA
939.9991208809666,LAX_DTLA
947.1788223146124,LAX_DTLA
949.8355020598553,LAX_DTLA
952.4566794383516,LAX_DTLA
957.4766423854196,LAX_DTLA
961.095461972784,LAX_DTLA
963.0915271555382,LAX_DTLA
968.0693856407657,LAX_DTLA
968.9557262916838,LAX_DTLA
969.7237270003177,LAX_DTLA
972.4287658493743,LAX_DTLA
979.4876574386016,LAX_DTLA
985.0879564388972,LAX_DTLA
987.8911797193858,LAX_DTLA
991.008806775378,LAX_DTLA
993.321052031656,LAX_DTLA
995.8830612296381,LAX_DTLA
997.2455969428477,LAX_DTLA
1000.5034428593268,LAX_DTLA
1006.0848561577446,LAX_DTLA
1008.8944103350549,LAX_DTLA
1010.0123411917102,LAX_DTLA
1016.121405683482,LAX_DTLA
