passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,115.0,DTLA,LAX
1,150.0,DTLA,LAX
2,250.0,DTLA,LAX
3,403.0,DTLA,LAX
4,675.0,DTLA,LAX
5,909.0,DTLA,LAX
6,2019.0,DTLA,LAX
7,2032.0,DTLA,LAX
8,2063.0,DTLA,LAX
9,2159.0,DTLA,LAX
10,2467.0,DTLA,LAX
11,2515.0,DTLA,LAX
12,2884.0,DTLA,LAX
13,4146.0,DTLA,LAX
14,4353.0,DTLA,LAX
15,4699.0,DTLA,LAX
16,5650.0,DTLA,LAX
17,6070.0,DTLA,LAX
18,6844.0,DTLA,LAX
19,8490.0,DTLA,LAX
20,9888.0,DTLA,LAX
21,9909.0,DTLA,LAX
22,9959.0,DTLA,LAX
23,10034.0,DTLA,LAX
24,10322.0,DTLA,LAX
25,10338.0,DTLA,LAX
26,10689.0,DTLA,LAX
27,10755.0,DTLA,LAX
28,10779.0,DTLA,LAX
29,10934.0,DTLA,LAX
30,10994.0,DTLA,LAX
31,11320.0,DTLA,LAX
32,11436.0,DTLA,LAX
33,11588.0,DTLA,LAX
34,12158.0,DTLA,LAX
35,12216.0,DTLA,LAX
36,12246.0,DTLA,LAX
37,12442.0,DTLA,LAX
38,12672.0,DTLA,LAX
39,12704.0,DTLA,LAX
40,12931.0,DTLA,LAX
41,13029.0,DTLA,LAX
42,13111.0,DTLA,LAX
43,13180.0,DTLA,LAX
44,13291.0,DTLA,LAX
45,13319.0,DTLA,LAX
46,13341.0,DTLA,LAX
47,13358.0,DTLA,LAX
48,13388.0,DTLA,LAX
49,13440.0,DTLA,LAX
50,13528.0,DTLA,LAX
51,13578.0,DTLA,LAX
52,13611.0,DTLA,LAX
53,13670.0,DTLA,LAX
54,13733.0,DTLA,LAX
55,13766.0,DTLA,LAX
56,13817.0,DTLA,LAX
57,13861.0,DTLA,LAX
58,13950.0,DTLA,LAX
59,14185.0,DTLA,LAX
60,14245.0,DTLA,LAX
61,14368.0,DTLA,LAX
62,14378.0,DTLA,LAX
63,14408.0,DTLA,LAX
64,14416.0,DTLA,LAX
65,14478.0,DTLA,LAX
66,14694.0,DTLA,LAX
67,14709.0,DTLA,LAX
68,14763.0,DTLA,LAX
69,14797.0,DTLA,LAX
70,14837.0,DTLA,LAX
71,14956.0,DTLA,LAX
72,14975.0,DTLA,LAX
73,15044.0,DTLA,LAX
74,15115.0,DTLA,LAX
75,15243.0,DTLA,LAX
76,15306.0,DTLA,LAX
77,15408.0,DTLA,LAX
78,15425.0,DTLA,LAX
79,15430.0,DTLA,LAX
80,15480.0,DTLA,LAX
81,15686.0,DTLA,LAX
82,16008.0,DTLA,LAX
83,16030.0,DTLA,LAX
84,16100.0,DTLA,LAX
85,16133.0,DTLA,LAX
86,16145.0,DTLA,LAX
87,16174.0,DTLA,LAX
88,16235.0,DTLA,LAX
89,16319.0,DTLA,LAX
90,16326.0,DTLA,LAX
91,16436.0,DTLA,LAX
92,16444.0,DTLA,LAX
93,16533.0,DTLA,LAX
94,16594.0,DTLA,LAX
95,16615.0,DTLA,LAX
96,16677.0,DTLA,LAX
97,16704.0,DTLA,LAX
98,16781.0,DTLA,LAX
99,16784.0,DTLA,LAX
100,16857.0,DTLA,LAX
101,16890.0,DTLA,LAX
102,16907.0,DTLA,LAX
103,17000.0,DTLA,LAX
104,17000.0,DTLA,LAX
105,17097.0,DTLA,LAX
106,17102.0,DTLA,LAX
107,17126.0,DTLA,LAX
108,17151.0,DTLA,LAX
109,17167.0,DTLA,LAX
110,17178.0,DTLA,LAX
111,17225.0,DTLA,LAX
112,17229.0,DTLA,LAX
113,17233.0,DTLA,LAX
114,17236.0,DTLA,LAX
115,17259.0,DTLA,LAX
116,17279.0,DTLA,LAX
117,17295.0,DTLA,LAX
118,17410.0,DTLA,LAX
119,17420.0,DTLA,LAX
120,17454.0,DTLA,LAX
121,17470.0,DTLA,LAX
122,17563.0,DTLA,LAX
123,17591.0,DTLA,LAX
124,17617.0,DTLA,LAX
125,17671.0,DTLA,LAX
126,17756.0,DTLA,LAX
127,17775.0,DTLA,LAX
128,17791.0,DTLA,LAX
129,17825.0,DTLA,LAX
130,17837.0,DTLA,LAX
131,17865.0,DTLA,LAX
132,17886.0,DTLA,LAX
133,17906.0,DTLA,LAX
134,17918.0,DTLA,LAX
135,17974.0,DTLA,LAX
136,18044.0,DTLA,LAX
137,18059.0,DTLA,LAX
138,18101.0,DTLA,LAX
139,18107.0,DTLA,LAX
140,18107.0,DTLA,LAX
141,18113.0,DTLA,LAX
142,18118.0,DTLA,LAX
143,18152.0,DTLA,LAX
144,18182.0,DTLA,LAX
145,18208.0,DTLA,LAX
146,18279.0,DTLA,LAX
147,18337.0,DTLA,LAX
148,18341.0,DTLA,LAX
149,18360.0,DTLA,LAX
150,18389.0,DTLA,LAX
151,18391.0,DTLA,LAX
152,18408.0,DTLA,LAX
153,18411.0,DTLA,LAX
154,18427.0,DTLA,LAX
155,18433.0,DTLA,LAX
156,18436.0,DTLA,LAX
157,18439.0,DTLA,LAX
158,18491.0,DTLA,LAX
159,18587.0,DTLA,LAX
160,18626.0,DTLA,LAX
161,18667.0,DTLA,LAX
162,18681.0,DTLA,LAX
163,18708.0,DTLA,LAX
164,18792.0,DTLA,LAX
165,18831.0,DTLA,LAX
166,18842.0,DTLA,LAX
167,18904.0,DTLA,LAX
168,18923.0,DTLA,LAX
169,18949.0,DTLA,LAX
170,19045.0,DTLA,LAX
171,19108.0,DTLA,LAX
172,19186.0,DTLA,LAX
173,19209.0,DTLA,LAX
174,19220.0,DTLA,LAX
