passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,2768.0,DTLA,LAX
1,2976.0,DTLA,LAX
2,3831.0,DTLA,LAX
3,3988.0,DTLA,LAX
4,5325.0,DTLA,LAX
5,11006.0,DTLA,LAX
6,11309.0,DTLA,LAX
7,11783.0,DTLA,LAX
8,12466.0,DTLA,LAX
9,12517.0,DTLA,LAX
10,12812.0,DTLA,LAX
11,12840.0,DTLA,LAX
12,12844.0,DTLA,LAX
13,12984.0,DTLA,LAX
14,13705.0,DTLA,LAX
15,13719.0,DTLA,LAX
16,13870.0,DTLA,LAX
17,14145.0,DTLA,LAX
18,14665.0,DTLA,LAX
19,14759.0,DTLA,LAX
20,14997.0,DTLA,LAX
21,15135.0,DTLA,LAX
22,15268.0,DTLA,LAX
23,15301.0,DTLA,LAX
24,15527.0,DTLA,LAX
25,15603.0,DTLA,LAX
26,15950.0,DTLA,LAX
27,15963.0,DTLA,LAX
28,16086.0,DTLA,LAX
29,16199.0,DTLA,LAX
30,16442.0,DTLA,LAX
31,16670.0,DTLA,LAX
32,16823.0,DTLA,LAX
33,16908.0,DTLA,LAX
34,17164.0,DTLA,LAX
35,17376.0,DTLA,LAX
36,17405.0,DTLA,LAX
37,17577.0,DTLA,LAX
38,17632.0,DTLA,LAX
39,17910.0,DTLA,LAX
40,17944.0,DTLA,LAX
41,18186.0,DTLA,LAX
42,18302.0,DTLA,LAX
43,18332.0,DTLA,LAX
44,18440.0,DTLA,LAX
45,18556.0,DTLA,LAX
46,19017.0,DTLA,LAX
47,19045.0,DTLA,LAX
48,19216.0,DTLA,LAX
49,19255.0,DTLA,LAX
50,19673.0,DTLA,LAX
51,19813.0,DTLA,LAX
52,19846.0,DTLA,LAX
53,20065.0,DTLA,LAX
54,20112.0,DTLA,LAX
55,20116.0,DTLA,LAX
56,20221.0,DTLA,LAX
57,20306.0,DTLA,LAX
58,20368.0,DTLA,LAX
59,20786.0,DTLA,LAX
60,20817.0,DTLA,LAX
61,20848.0,DTLA,LAX
62,20877.0,DTLA,LAX
63,20929.0,DTLA,LAX
64,20998.0,DTLA,LAX
65,21063.0,DTLA,LAX
66,21167.0,DTLA,LAX
67,21464.0,DTLA,LAX
68,21894.0,DTLA,LAX
69,21938.0,DTLA,LAX
70,22135.0,DTLA,LAX
71,22166.0,DTLA,LAX
72,22255.0,DTLA,LAX
73,22358.0,DTLA,LAX
74,22365.0,DTLA,LAX
75,22415.0,DTLA,LAX
76,22575.0,DTLA,LAX
77,22671.0,DTLA,LAX
78,22792.0,DTLA,LAX
79,22829.0,DTLA,LAX
80,22863.0,DTLA,LAX
81,22906.0,DTLA,LAX
82,22960.0,DTLA,LAX
83,23032.0,DTLA,LAX
84,23045.0,DTLA,LAX
85,23182.0,DTLA,LAX
86,23402.0,DTLA,LAX
87,23490.0,DTLA,LAX
88,23497.0,DTLA,LAX
89,23522.0,DTLA,LAX
90,23612.0,DTLA,LAX
91,23859.0,DTLA,LAX
92,23942.0,DTLA,LAX
93,24048.0,DTLA,LAX
94,24059.0,DTLA,LAX
95,24150.0,DTLA,LAX
96,24204.0,DTLA,LAX
97,24221.0,DTLA,LAX
98,24304.0,DTLA,LAX
99,24502.0,DTLA,LAX
100,24523.0,DTLA,LAX
101,24694.0,DTLA,LAX
102,24744.0,DTLA,LAX
103,24901.0,DTLA,LAX
104,24905.0,DTLA,LAX
105,24953.0,DTLA,LAX
106,24964.0,DTLA,LAX
107,25086.0,DTLA,LAX
108,25125.0,DTLA,LAX
109,25127.0,DTLA,LAX
110,25404.0,DTLA,LAX
111,25449.0,DTLA,LAX
112,25519.0,DTLA,LAX
113,25723.0,DTLA,LAX
114,25833.0,DTLA,LAX
115,25871.0,DTLA,LAX
116,25882.0,DTLA,LAX
117,25895.0,DTLA,LAX
118,26000.0,DTLA,LAX
119,26071.0,DTLA,LAX
120,26332.0,DTLA,LAX
121,26410.0,DTLA,LAX
122,26461.0,DTLA,LAX
123,26469.0,DTLA,LAX
124,26474.0,DTLA,LAX
125,26565.0,DTLA,LAX
126,26596.0,DTLA,LAX
127,26656.0,DTLA,LAX
128,26659.0,DTLA,LAX
129,26707.0,DTLA,LAX
130,26743.0,DTLA,LAX
131,26869.0,DTLA,LAX
132,26880.0,DTLA,LAX
133,26950.0,DTLA,LAX
134,26957.0,DTLA,LAX
135,27011.0,DTLA,LAX
136,27035.0,DTLA,LAX
137,27199.0,DTLA,LAX
138,27650.0,DTLA,LAX
139,27719.0,DTLA,LAX
140,27726.0,DTLA,LAX
141,27782.0,DTLA,LAX
142,27853.0,DTLA,LAX
143,27882.0,DTLA,LAX
144,27991.0,DTLA,LAX
145,28050.0,DTLA,LAX
146,28084.0,DTLA,LAX
147,28094.0,DTLA,LAX
148,28226.0,DTLA,LAX
149,28232.0,DTLA,LAX
150,28309.0,DTLA,LAX
151,28488.0,DTLA,LAX
152,28492.0,DTLA,LAX
153,28503.0,DTLA,LAX
154,28675.0,DTLA,LAX
