passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,499.0,DTLA,LAX
1,1033.0,DTLA,LAX
2,1290.0,DTLA,LAX
3,4474.0,DTLA,LAX
4,5336.0,DTLA,LAX
5,5416.0,DTLA,LAX
6,6942.0,DTLA,LAX
7,7062.0,DTLA,LAX
8,7854.0,DTLA,LAX
9,8092.0,DTLA,LAX
10,8949.0,DTLA,LAX
11,9361.0,DTLA,LAX
12,9858.0,DTLA,LAX
13,10126.0,DTLA,LAX
14,10745.0,DTLA,LAX
15,11437.0,DTLA,LAX
16,11522.0,DTLA,LAX
17,11626.0,DTLA,LAX
18,12108.0,DTLA,LAX
19,12344.0,DTLA,LAX
20,12355.0,DTLA,LAX
21,12367.0,DTLA,LAX
22,12417.0,DTLA,LAX
23,12443.0,DTLA,LAX
24,12583.0,DTLA,LAX
25,12616.0,DTLA,LAX
26,12630.0,DTLA,LAX
27,12683.0,DTLA,LAX
28,12719.0,DTLA,LAX
29,12845.0,DTLA,LAX
30,12911.0,DTLA,LAX
31,13000.0,DTLA,LAX
32,13054.0,DTLA,LAX
33,13242.0,DTLA,LAX
34,13252.0,DTLA,LAX
35,13309.0,DTLA,LAX
36,13383.0,DTLA,LAX
37,13533.0,DTLA,LAX
38,13536.0,DTLA,LAX
39,13549.0,DTLA,LAX
40,13611.0,DTLA,LAX
41,13744.0,DTLA,LAX
42,13781.0,DTLA,LAX
43,13783.0,DTLA,LAX
44,13826.0,DTLA,LAX
45,13863.0,DTLA,LAX
46,13899.0,DTLA,LAX
47,13901.0,DTLA,LAX
48,13945.0,DTLA,LAX
49,13982.0,DTLA,LAX
50,14012.0,DTLA,LAX
51,14050.0,DTLA,LAX
52,14129.0,DTLA,LAX
53,14267.0,DTLA,LAX
54,14273.0,DTLA,LAX
55,14307.0,DTLA,LAX
56,14310.0,DTLA,LAX
57,14354.0,DTLA,LAX
58,14379.0,DTLA,LAX
59,14405.0,DTLA,LAX
60,14431.0,DTLA,LAX
61,14547.0,DTLA,LAX
62,14571.0,DTLA,LAX
63,14594.0,DTLA,LAX
64,14600.0,DTLA,LAX
65,14614.0,DTLA,LAX
66,14634.0,DTLA,LAX
67,14690.0,DTLA,LAX
68,14694.0,DTLA,LAX
69,14757.0,DTLA,LAX
70,14821.0,DTLA,LAX
71,14859.0,DTLA,LAX
72,14904.0,DTLA,LAX
73,15006.0,DTLA,LAX
74,15051.0,DTLA,LAX
75,15057.0,DTLA,LAX
76,15083.0,DTLA,LAX
77,15182.0,DTLA,LAX
78,15199.0,DTLA,LAX
79,15280.0,DTLA,LAX
80,15413.0,DTLA,LAX
81,15490.0,DTLA,LAX
82,15555.0,DTLA,LAX
83,15647.0,DTLA,LAX
84,15670.0,DTLA,LAX
85,15737.0,DTLA,LAX
86,15932.0,DTLA,LAX
87,15955.0,DTLA,LAX
88,16128.0,DTLA,LAX
89,16160.0,DTLA,LAX
90,16164.0,DTLA,LAX
91,16175.0,DTLA,LAX
92,16180.0,DTLA,LAX
93,16471.0,DTLA,LAX
94,16510.0,DTLA,LAX
95,16525.0,DTLA,LAX
96,16541.0,DTLA,LAX
97,16642.0,DTLA,LAX
98,16705.0,DTLA,LAX
99,16763.0,DTLA,LAX
100,16836.0,DTLA,LAX
101,16840.0,DTLA,LAX
102,16859.0,DTLA,LAX
103,16876.0,DTLA,LAX
104,16946.0,DTLA,LAX
105,16966.0,DTLA,LAX
106,17075.0,DTLA,LAX
107,17086.0,DTLA,LAX
108,17089.0,DTLA,LAX
109,17163.0,DTLA,LAX
110,17173.0,DTLA,LAX
111,17193.0,DTLA,LAX
112,17209.0,DTLA,LAX
113,17216.0,DTLA,LAX
114,17392.0,DTLA,LAX
115,17399.0,DTLA,LAX
116,17403.0,DTLA,LAX
117,17421.0,DTLA,LAX
118,17450.0,DTLA,LAX
119,17631.0,DTLA,LAX
120,17772.0,DTLA,LAX
121,17846.0,DTLA,LAX
122,17851.0,DTLA,LAX
123,17862.0,DTLA,LAX
124,17922.0,DTLA,LAX
125,17983.0,DTLA,LAX
126,18014.0,DTLA,LAX
127,18047.0,DTLA,LAX
128,18090.0,DTLA,LAX
129,18106.0,DTLA,LAX
130,18114.0,DTLA,LAX
131,18198.0,DTLA,LAX
132,18227.0,DTLA,LAX
133,18233.0,DTLA,LAX
134,18256.0,DTLA,LAX
135,18275.0,DTLA,LAX
136,18391.0,DTLA,LAX
137,18505.0,DTLA,LAX
138,18542.0,DTLA,LAX
139,18565.0,DTLA,LAX
140,18617.0,DTLA,LAX
141,18640.0,DTLA,LAX
142,18666.0,DTLA,LAX
143,18704.0,DTLA,LAX
144,18705.0,DTLA,LAX
145,18733.0,DTLA,LAX
146,18740.0,DTLA,LAX
147,18741.0,DTLA,LAX
148,18975.0,DTLA,LAX
149,19034.0,DTLA,LAX
150,19046.0,DTLA,LAX
151,19126.0,DTLA,LAX
152,19356.0,DTLA,LAX
153,19364.0,DTLA,LAX
154,19367.0,DTLA,LAX
155,19497.0,DTLA,LAX
156,19560.0,DTLA,LAX
157,19595.0,DTLA,LAX
158,19640.0,DTLA,LAX
159,19706.0,DTLA,LAX
160,19727.0,DTLA,LAX
161,19794.0,DTLA,LAX
162,19861.0,DTLA,LAX
163,19868.0,DTLA,LAX
164,19876.0,DTLA,LAX
165,19911.0,DTLA,LAX
166,19940.0,DTLA,LAX
167,19990.0,DTLA,LAX
168,20005.0,DTLA,LAX
169,20099.0,DTLA,LAX
170,20104.0,DTLA,LAX
171,20130.0,DTLA,LAX
172,20150.0,DTLA,LAX
173,20162.0,DTLA,LAX
174,20192.0,DTLA,LAX
175,20199.0,DTLA,LAX
176,20205.0,DTLA,LAX
177,20227.0,DTLA,LAX
178,20269.0,DTLA,LAX
179,20287.0,DTLA,LAX
180,20373.0,DTLA,LAX
181,20387.0,DTLA,LAX
182,20388.0,DTLA,LAX
183,20390.0,DTLA,LAX
184,20404.0,DTLA,LAX
185,20484.0,DTLA,LAX
186,20562.0,DTLA,LAX
187,20595.0,DTLA,LAX
188,20636.0,DTLA,LAX
189,20665.0,DTLA,LAX
190,20676.0,DTLA,LAX
191,20746.0,DTLA,LAX
192,20843.0,DTLA,LAX
193,20868.0,DTLA,LAX
194,20875.0,DTLA,LAX
195,20882.0,DTLA,LAX
196,20905.0,DTLA,LAX
197,20924.0,DTLA,LAX
198,20931.0,DTLA,LAX
199,20987.0,DTLA,LAX
200,20988.0,DTLA,LAX
201,21037.0,DTLA,LAX
202,21075.0,DTLA,LAX
203,21119.0,DTLA,LAX
204,21175.0,DTLA,LAX
205,21200.0,DTLA,LAX
206,21206.0,DTLA,LAX
207,21218.0,DTLA,LAX
208,21219.0,DTLA,LAX
209,21270.0,DTLA,LAX
210,21284.0,DTLA,LAX
211,21294.0,DTLA,LAX
212,21405.0,DTLA,LAX
213,21412.0,DTLA,LAX
214,21437.0,DTLA,LAX
215,21517.0,DTLA,LAX
216,21594.0,DTLA,LAX
217,21733.0,DTLA,LAX
218,21742.0,DTLA,LAX
