date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2015-05-28,0,110,40,42.5,45,47.5
2015-05-28,1,110,40,42.5,45,47.5
2015-05-28,2,110,40,42.5,45,47.5
2015-05-28,3,110,40,42.5,45,47.5
2015-05-28,4,110,40,42.5,45,47.5
2015-05-28,5,110,40,42.5,45,47.5
2015-05-28,6,110,40,42.5,45,47.5
2015-05-28,7,110,40,42.5,45,47.5
2015-05-28,8,110,40,42.5,45,47.5
2015-05-28,9,110,40,42.5,45,47.5
2015-05-28,10,110,40,42.5,45,47.5
2015-05-28,11,110,40,42.5,45,47.5
2015-05-28,12,110,40,42.5,45,47.5
2015-05-28,13,110,40,42.5,45,47.5
2015-05-28,14,110,40,42.5,45,47.5
2015-05-28,15,110,40,42.5,45,47.5
2015-05-28,16,110,40,42.5,40,47.5
2015-05-28,17,110,40,42.5,45,47.5
2015-05-28,18,110,40,42.5,45,47.5
2015-05-28,19,110,40,42.5,45,47.5
2015-05-28,20,110,40,42.5,45,47.5
2015-05-28,21,110,40,42.5,45,47.5
2015-05-28,22,110,40,42.5,45,47.5
2015-05-28,23,110,40,42.5,40,47.5
2015-06-03,0,110,40,45.0,40,45.0
2015-06-03,1,110,40,45.0,40,45.0
2015-06-03,2,110,40,45.0,40,45.0
2015-06-03,3,110,40,45.0,40,45.0
2015-06-03,4,110,40,45.0,40,45.0
2015-06-03,5,110,40,45.0,40,45.0
2015-06-03,6,110,40,45.0,40,45.0
2015-06-03,7,110,40,45.0,40,45.0
2015-06-03,8,110,40,45.0,40,45.0
2015-06-03,9,110,40,45.0,40,45.0
2015-06-03,10,110,40,45.0,40,45.0
2015-06-03,11,110,40,45.0,40,45.0
2015-06-03,12,110,40,45.0,40,45.0
2015-06-03,13,110,40,45.0,40,45.0
2015-06-03,14,110,40,45.0,40,45.0
2015-06-03,15,110,40,45.0,40,45.0
2015-06-03,16,110,40,45.0,40,45.0
2015-06-03,17,110,40,45.0,40,45.0
2015-06-03,18,110,40,45.0,40,45.0
2015-06-03,19,110,40,45.0,40,45.0
2015-06-03,20,110,40,45.0,40,45.0
2015-06-03,21,110,40,45.0,40,45.0
2015-06-03,22,110,40,45.0,40,45.0
2015-06-03,23,110,40,45.0,40,45.0
2015-09-27,0,110,45,47.5,40,42.5
2015-09-27,1,110,45,47.5,40,42.5
2015-09-27,2,110,40,47.5,40,42.5
2015-09-27,3,110,40,47.5,40,42.5
2015-09-27,4,110,40,47.5,40,42.5
2015-09-27,5,110,45,47.5,40,42.5
2015-09-27,6,110,45,47.5,40,42.5
2015-09-27,7,110,45,47.5,40,42.5
2015-09-27,8,110,45,50.0,40,42.5
2015-09-27,9,110,45,50.0,40,42.5
2015-09-27,10,110,45,50.0,40,42.5
2015-09-27,11,110,45,50.0,40,42.5
2015-09-27,12,110,45,47.5,40,42.5
2015-09-27,13,110,45,50.0,40,42.5
2015-09-27,14,110,45,50.0,40,42.5
2015-09-27,15,110,45,50.0,40,42.5
2015-09-27,16,110,45,50.0,40,42.5
2015-09-27,17,110,45,50.0,35,42.5
2015-09-27,18,110,45,50.0,35,42.5
2015-09-27,19,110,45,50.0,35,42.5
2015-09-27,20,110,45,50.0,40,42.5
2015-09-27,21,110,45,50.0,35,42.5
2015-09-27,22,110,45,50.0,35,42.5
2015-09-27,23,110,45,50.0,35,42.5
2015-12-22,0,110,35,40.0,50,57.5
2015-12-22,1,110,35,40.0,50,57.5
2015-12-22,2,110,35,40.0,50,57.5
2015-12-22,3,110,35,40.0,50,55.0
2015-12-22,4,110,35,42.5,50,55.0
2015-12-22,5,110,35,40.0,50,57.5
2015-12-22,6,110,35,40.0,50,60.0
2015-12-22,7,110,35,40.0,55,60.0
2015-12-22,8,110,35,40.0,55,60.0
2015-12-22,9,110,35,40.0,55,62.5
2015-12-22,10,110,35,40.0,55,65.0
2015-12-22,11,110,35,40.0,55,65.0
2015-12-22,12,110,35,40.0,60,65.0
2015-12-22,13,110,35,40.0,55,65.0
2015-12-22,14,110,35,40.0,55,62.5
2015-12-22,15,110,35,40.0,55,62.5
2015-12-22,16,110,35,40.0,55,62.5
2015-12-22,17,110,35,40.0,55,62.5
2015-12-22,18,110,35,40.0,55,62.5
2015-12-22,19,110,35,40.0,55,60.0
2015-12-22,20,110,35,40.0,55,60.0
2015-12-22,21,110,35,40.0,55,60.0
2015-12-22,22,110,35,40.0,55,60.0
2015-12-22,23,110,35,40.0,55,60.0
2016-08-05,0,110,45,50.0,35,42.5
2016-08-05,1,110,45,50.0,35,42.5
2016-08-05,2,110,45,50.0,35,42.5
2016-08-05,3,110,45,50.0,35,42.5
2016-08-05,4,110,45,50.0,35,42.5
2016-08-05,5,110,45,50.0,35,42.5
2016-08-05,6,110,45,50.0,35,42.5
2016-08-05,7,110,45,50.0,35,42.5
2016-08-05,8,110,45,50.0,40,42.5
2016-08-05,9,110,45,50.0,40,42.5
2016-08-05,10,110,45,50.0,40,42.5
2016-08-05,11,110,45,47.5,40,42.5
2016-08-05,12,110,45,47.5,40,42.5
2016-08-05,13,110,45,50.0,40,42.5
2016-08-05,14,110,45,47.5,40,42.5
2016-08-05,15,110,40,47.5,40,45.0
2016-08-05,16,110,40,47.5,40,45.0
2016-08-05,17,110,40,47.5,40,45.0
2016-08-05,18,110,40,45.0,40,45.0
2016-08-05,19,110,40,45.0,40,45.0
2016-08-05,20,110,40,45.0,40,45.0
2016-08-05,21,110,40,45.0,40,45.0
2016-08-05,22,110,40,45.0,40,47.5
2016-08-05,23,110,40,42.5,40,47.5
2018-09-14,0,110,45,52.5,35,42.5
2018-09-14,1,110,45,52.5,35,40.0
2018-09-14,2,110,45,52.5,35,40.0
2018-09-14,3,110,45,52.5,35,40.0
2018-09-14,4,110,45,52.5,35,40.0
2018-09-14,5,110,45,52.5,35,40.0
2018-09-14,6,110,45,52.5,35,40.0
2018-09-14,7,110,50,52.5,35,40.0
2018-09-14,8,110,50,52.5,35,40.0
2018-09-14,9,110,45,52.5,35,40.0
2018-09-14,10,110,50,55.0,35,40.0
2018-09-14,11,110,50,55.0,35,40.0
2018-09-14,12,110,50,55.0,35,40.0
2018-09-14,13,110,50,55.0,35,40.0
2018-09-14,14,110,50,55.0,35,40.0
2018-09-14,15,110,50,55.0,35,40.0
