date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2015-01-09,0,70,30,32.5,25,30.0
2015-01-09,1,70,30,32.5,25,30.0
2015-01-09,2,70,30,32.5,25,30.0
2015-01-09,3,70,30,32.5,25,30.0
2015-01-09,4,70,30,32.5,25,30.0
2015-01-09,5,70,30,32.5,25,30.0
2015-01-09,6,70,30,32.5,25,30.0
2015-01-09,7,70,30,32.5,25,30.0
2015-01-09,8,70,30,32.5,25,30.0
2015-01-09,9,70,30,32.5,25,30.0
2015-01-09,10,70,30,32.5,25,30.0
2015-01-09,11,70,30,32.5,25,30.0
2015-01-09,12,70,30,32.5,25,30.0
2015-01-09,13,70,30,32.5,25,30.0
2015-01-09,14,70,30,32.5,25,30.0
2015-01-09,15,70,30,32.5,25,30.0
2015-01-09,16,70,30,32.5,25,30.0
2015-01-09,17,70,30,32.5,25,30.0
2015-01-09,18,70,30,32.5,25,30.0
2015-01-09,19,70,30,32.5,25,30.0
2015-01-09,20,70,30,32.5,25,30.0
2015-01-09,21,70,30,32.5,25,30.0
2015-01-09,22,70,30,32.5,25,30.0
2015-01-09,23,70,30,32.5,25,30.0
2015-01-18,0,70,25,32.5,25,32.5
2015-01-18,1,70,25,32.5,25,32.5
2015-01-18,2,70,25,32.5,25,32.5
2015-01-18,3,70,25,32.5,25,32.5
2015-01-18,4,70,25,32.5,25,32.5
2015-01-18,5,70,25,32.5,25,32.5
2015-01-18,6,70,25,32.5,25,32.5
2015-01-18,7,70,25,32.5,25,32.5
2015-01-18,8,70,25,32.5,25,32.5
2015-01-18,9,70,25,32.5,25,32.5
2015-01-18,10,70,25,32.5,25,32.5
2015-01-18,11,70,25,32.5,25,32.5
2015-01-18,12,70,25,32.5,25,32.5
2015-01-18,13,70,25,32.5,25,32.5
2015-01-18,14,70,25,32.5,25,32.5
2015-01-18,15,70,25,32.5,25,32.5
2015-01-18,16,70,25,32.5,25,32.5
2015-01-18,17,70,25,32.5,25,32.5
2015-01-18,18,70,25,32.5,25,32.5
2015-01-18,19,70,25,32.5,25,32.5
2015-01-18,20,70,25,32.5,25,32.5
2015-01-18,21,70,25,32.5,25,32.5
2015-01-18,22,70,25,32.5,25,32.5
2015-01-18,23,70,25,32.5,25,32.5
2015-03-24,0,70,25,30.0,30,35.0
2015-03-24,1,70,25,30.0,30,35.0
2015-03-24,2,70,25,30.0,30,35.0
2015-03-24,3,70,25,30.0,30,35.0
2015-03-24,4,70,25,30.0,30,35.0
2015-03-24,5,70,25,30.0,30,35.0
2015-03-24,6,70,25,30.0,30,35.0
2015-03-24,7,70,25,30.0,30,35.0
2015-03-24,8,70,25,30.0,30,35.0
2015-03-24,9,70,25,30.0,30,35.0
2015-03-24,10,70,25,30.0,30,35.0
2015-03-24,11,70,25,30.0,30,35.0
2015-03-24,12,70,25,30.0,30,35.0
2015-03-24,13,70,25,30.0,30,35.0
2015-03-24,14,70,25,30.0,30,35.0
2015-03-24,15,70,25,30.0,30,35.0
2015-03-24,16,70,25,30.0,30,35.0
2015-03-24,17,70,25,30.0,30,35.0
2015-03-24,18,70,25,30.0,30,35.0
2015-03-24,19,70,25,30.0,30,35.0
2015-03-24,20,70,25,30.0,30,35.0
2015-03-24,21,70,25,30.0,30,35.0
2015-03-24,22,70,25,30.0,30,35.0
2015-03-24,23,70,25,30.0,30,35.0
2015-07-07,0,70,30,35.0,25,30.0
2015-07-07,1,70,30,35.0,25,30.0
2015-07-07,2,70,30,35.0,25,30.0
2015-07-07,3,70,30,35.0,25,30.0
2015-07-07,4,70,30,35.0,25,30.0
2015-07-07,5,70,30,35.0,25,30.0
2015-07-07,6,70,30,35.0,25,30.0
2015-07-07,7,70,30,35.0,25,30.0
2015-07-07,8,70,30,35.0,25,30.0
2015-07-07,9,70,30,35.0,25,30.0
2015-07-07,10,70,30,35.0,25,30.0
2015-07-07,11,70,30,35.0,25,30.0
2015-07-07,12,70,30,35.0,25,30.0
2015-07-07,13,70,30,35.0,25,30.0
2015-07-07,14,70,30,35.0,25,30.0
2015-07-07,15,70,30,35.0,25,30.0
2015-07-07,16,70,30,35.0,25,30.0
2015-07-07,17,70,30,35.0,25,30.0
2015-07-07,18,70,30,35.0,25,30.0
2015-07-07,19,70,30,35.0,25,30.0
2015-07-07,20,70,30,35.0,25,30.0
2015-07-07,21,70,30,35.0,25,30.0
2015-07-07,22,70,30,35.0,25,30.0
2015-07-07,23,70,30,35.0,25,30.0
2015-10-29,0,70,20,27.5,35,40.0
2015-10-29,1,70,20,27.5,35,40.0
2015-10-29,2,70,20,27.5,35,40.0
2015-10-29,3,70,20,27.5,35,40.0
2015-10-29,4,70,20,27.5,35,42.5
2015-10-29,5,70,20,27.5,40,45.0
2015-10-29,6,70,20,27.5,35,42.5
2015-10-29,7,70,20,27.5,35,42.5
2015-10-29,8,70,20,27.5,35,42.5
2015-10-29,9,70,20,27.5,40,45.0
2015-10-29,10,70,20,27.5,40,45.0
2015-10-29,11,70,20,27.5,40,45.0
2015-10-29,12,70,20,27.5,40,45.0
2015-10-29,13,70,20,27.5,40,45.0
2015-10-29,14,70,20,27.5,40,45.0
2015-10-29,15,70,20,27.5,35,42.5
