date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2015-01-04,0,30,15,17.5,15,17.5
2015-01-04,1,30,15,17.5,15,17.5
2015-01-04,2,30,15,17.5,15,17.5
2015-01-04,3,30,15,17.5,15,17.5
2015-01-04,4,30,15,17.5,15,17.5
2015-01-04,5,30,15,17.5,15,17.5
2015-01-04,6,30,15,17.5,15,17.5
2015-01-04,7,30,15,17.5,15,17.5
2015-01-04,8,30,15,17.5,15,17.5
2015-01-04,9,30,15,17.5,15,17.5
2015-01-04,10,30,15,17.5,15,17.5
2015-01-04,11,30,15,17.5,15,17.5
2015-01-04,12,30,15,17.5,15,17.5
2015-01-04,13,30,15,17.5,15,17.5
2015-01-04,14,30,15,17.5,15,17.5
2015-01-04,15,30,15,17.5,15,17.5
2015-01-04,16,30,15,17.5,15,17.5
2015-01-04,17,30,15,17.5,15,17.5
2015-01-04,18,30,15,17.5,15,17.5
2015-01-04,19,30,15,17.5,15,17.5
2015-01-04,20,30,15,17.5,15,17.5
2015-01-04,21,30,15,17.5,15,17.5
2015-01-04,22,30,15,17.5,15,17.5
2015-01-04,23,30,15,17.5,15,17.5
2015-08-07,0,30,15,20.0,10,17.5
2015-08-07,1,30,15,20.0,10,17.5
2015-08-07,2,30,15,20.0,10,17.5
2015-08-07,3,30,15,20.0,10,17.5
2015-08-07,4,30,15,20.0,10,17.5
2015-08-07,5,30,15,20.0,10,17.5
2015-08-07,6,30,15,20.0,10,17.5
2015-08-07,7,30,15,20.0,10,17.5
2015-08-07,8,30,15,20.0,10,17.5
2015-08-07,9,30,15,20.0,10,17.5
2015-08-07,10,30,15,17.5,15,17.5
2015-08-07,11,30,15,17.5,15,17.5
2015-08-07,12,30,15,17.5,15,17.5
2015-08-07,13,30,15,17.5,15,17.5
2015-08-07,14,30,15,17.5,15,17.5
2015-08-07,15,30,15,17.5,15,17.5
2015-08-07,16,30,15,17.5,15,17.5
2015-08-07,17,30,15,17.5,15,17.5
2015-08-07,18,30,15,17.5,15,17.5
2015-08-07,19,30,15,17.5,15,17.5
2015-08-07,20,30,15,17.5,15,17.5
2015-08-07,21,30,15,17.5,15,17.5
2015-08-07,22,30,15,17.5,15,17.5
2015-08-07,23,30,15,17.5,15,17.5
2015-11-18,0,30,10,17.5,15,20.0
2015-11-18,1,30,10,17.5,15,20.0
2015-11-18,2,30,10,17.5,15,20.0
2015-11-18,3,30,10,17.5,15,20.0
2015-11-18,4,30,10,17.5,15,20.0
2015-11-18,5,30,10,17.5,15,20.0
2015-11-18,6,30,10,17.5,15,20.0
2015-11-18,7,30,10,17.5,15,20.0
2015-11-18,8,30,10,17.5,15,20.0
2015-11-18,9,30,10,17.5,15,20.0
2015-11-18,10,30,10,17.5,15,20.0
2015-11-18,11,30,10,17.5,15,20.0
2015-11-18,12,30,10,17.5,15,20.0
2015-11-18,13,30,10,17.5,15,20.0
2015-11-18,14,30,10,17.5,15,20.0
2015-11-18,15,30,10,17.5,15,20.0
2015-11-18,16,30,10,17.5,15,20.0
2015-11-18,17,30,10,17.5,15,20.0
2015-11-18,18,30,10,17.5,15,20.0
2015-11-18,19,30,10,17.5,15,20.0
2015-11-18,20,30,10,17.5,15,20.0
2015-11-18,21,30,10,17.5,15,20.0
2015-11-18,22,30,10,17.5,15,20.0
2015-11-18,23,30,10,17.5,15,20.0
2019-01-20,0,30,15,17.5,15,17.5
2019-01-20,1,30,15,17.5,15,17.5
2019-01-20,2,30,15,17.5,15,17.5
2019-01-20,3,30,15,17.5,15,17.5
2019-01-20,4,30,15,17.5,15,17.5
