passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,157.0,ANH,LAX
1,187.0,PSD,LAX
2,220.0,BVH,LAX
3,471.0,BVH,LAX
4,574.0,UVS,LAX
5,3735.0,DTLA,LAX
6,9038.0,DTLA,LAX
7,9493.0,ANH,LAX
8,9775.0,UVS,LAX
9,9881.0,PSD,LAX
10,10135.0,WDHL,LAX
11,10228.0,HWD,LAX
12,10242.0,LGB,LAX
13,10246.0,DTLA,LAX
14,10260.0,LGB,LAX
15,10502.0,LGB,LAX
16,10553.0,WDHL,LAX
17,10618.0,WDHL,LAX
18,10853.0,HWD,LAX
19,10858.0,WDHL,LAX
20,11003.0,ANH,LAX
21,11259.0,DTLA,LAX
22,11297.0,ANH,LAX
23,11312.0,PSD,LAX
24,11383.0,LGB,LAX
25,11416.0,ANH,LAX
26,11422.0,HWD,LAX
27,11466.0,LGB,LAX
28,11538.0,DTLA,LAX
29,11644.0,HWD,LAX
30,11664.0,DTLA,LAX
31,11712.0,PSD,LAX
32,11737.0,DTLA,LAX
33,11844.0,LGB,LAX
34,11909.0,ANH,LAX
35,11986.0,HWD,LAX
36,12159.0,ANH,LAX
37,12243.0,LGB,LAX
38,12253.0,WDHL,LAX
39,12261.0,PSD,LAX
40,12283.0,DTLA,LAX
41,12420.0,BVH,LAX
42,12459.0,LGB,LAX
43,12461.0,HWD,LAX
44,12464.0,DTLA,LAX
45,12469.0,ANH,LAX
46,12491.0,UVS,LAX
47,12506.0,HWD,LAX
48,12588.0,HWD,LAX
49,12607.0,ANH,LAX
50,12678.0,UVS,LAX
51,12685.0,DTLA,LAX
52,12687.0,UVS,LAX
53,12723.0,LGB,LAX
54,12742.0,WDHL,LAX
55,12778.0,DTLA,LAX
56,12799.0,DTLA,LAX
57,12855.0,BVH,LAX
58,12870.0,ANH,LAX
59,12877.0,ANH,LAX
60,12889.0,DTLA,LAX
61,12900.0,HWD,LAX
62,12932.0,UVS,LAX
63,13154.0,HWD,LAX
64,13228.0,DTLA,LAX
65,13263.0,LGB,LAX
66,13282.0,ANH,LAX
67,13291.0,BVH,LAX
68,13303.0,DTLA,LAX
69,13342.0,ANH,LAX
70,13422.0,LGB,LAX
71,13560.0,HWD,LAX
72,13607.0,UVS,LAX
73,13608.0,PSD,LAX
74,13746.0,ANH,LAX
75,13778.0,WDHL,LAX
76,13795.0,BVH,LAX
77,13865.0,ANH,LAX
78,13876.0,ANH,LAX
79,13896.0,PSD,LAX
80,13898.0,WDHL,LAX
81,13932.0,ANH,LAX
82,13973.0,BVH,LAX
83,13996.0,LGB,LAX
84,14009.0,HWD,LAX
85,14027.0,BVH,LAX
86,14046.0,PSD,LAX
87,14049.0,DTLA,LAX
88,14061.0,BVH,LAX
89,14104.0,DTLA,LAX
90,14140.0,UVS,LAX
91,14156.0,DTLA,LAX
92,14172.0,HWD,LAX
93,14181.0,DTLA,LAX
94,14205.0,ANH,LAX
95,14225.0,ANH,LAX
96,14268.0,WDHL,LAX
97,14271.0,ANH,LAX
98,14274.0,ANH,LAX
99,14279.0,BVH,LAX
100,14324.0,DTLA,LAX
101,14344.0,LGB,LAX
102,14392.0,HWD,LAX
103,14462.0,ANH,LAX
104,14481.0,HWD,LAX
105,14508.0,LGB,LAX
106,14531.0,LGB,LAX
107,14538.0,BVH,LAX
108,14543.0,LGB,LAX
109,14543.0,UVS,LAX
110,14590.0,DTLA,LAX
111,14600.0,DTLA,LAX
112,14686.0,LGB,LAX
113,14698.0,DTLA,LAX
114,14706.0,ANH,LAX
115,14785.0,DTLA,LAX
116,14809.0,DTLA,LAX
117,14814.0,DTLA,LAX
118,14934.0,ANH,LAX
119,14978.0,HWD,LAX
120,14983.0,BVH,LAX
121,15035.0,LGB,LAX
122,15076.0,DTLA,LAX
123,15101.0,DTLA,LAX
124,15101.0,ANH,LAX
125,15136.0,PSD,LAX
126,15145.0,PSD,LAX
127,15174.0,DTLA,LAX
128,15178.0,DTLA,LAX
129,15203.0,DTLA,LAX
130,15205.0,ANH,LAX
131,15232.0,PSD,LAX
132,15237.0,ANH,LAX
133,15254.0,DTLA,LAX
134,15260.0,ANH,LAX
135,15301.0,BVH,LAX
136,15321.0,WDHL,LAX
137,15325.0,PSD,LAX
138,15367.0,HWD,LAX
139,15371.0,LGB,LAX
140,15372.0,HWD,LAX
141,15383.0,LGB,LAX
142,15410.0,DTLA,LAX
143,15411.0,LGB,LAX
144,15414.0,DTLA,LAX
145,15423.0,HWD,LAX
146,15424.0,HWD,LAX
147,15433.0,ANH,LAX
148,15438.0,DTLA,LAX
149,15477.0,DTLA,LAX
150,15562.0,LGB,LAX
151,15594.0,DTLA,LAX
152,15599.0,DTLA,LAX
153,15607.0,LGB,LAX
154,15616.0,HWD,LAX
155,15645.0,PSD,LAX
156,15653.0,DTLA,LAX
157,15667.0,DTLA,LAX
158,15694.0,LGB,LAX
159,15694.0,ANH,LAX
160,15718.0,LGB,LAX
161,15720.0,ANH,LAX
162,15740.0,ANH,LAX
163,15743.0,WDHL,LAX
164,15828.0,BVH,LAX
165,15830.0,PSD,LAX
166,15831.0,DTLA,LAX
167,15842.0,PSD,LAX
