passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
0,181.0,LGB,LAX
1,282.0,DTLA,LAX
2,701.0,DTLA,LAX
3,1233.0,DTLA,LAX
4,1406.0,DTLA,LAX
5,1418.0,HWD,LAX
6,2198.0,DTLA,LAX
7,2463.0,LGB,LAX
8,2858.0,DTLA,LAX
9,2949.0,DTLA,LAX
10,3125.0,LGB,LAX
11,3648.0,HWD,LAX
12,3684.0,HWD,LAX
13,3881.0,DTLA,LAX
14,3969.0,LGB,LAX
15,4152.0,DTLA,LAX
16,4682.0,LGB,LAX
17,4707.0,LGB,LAX
18,4782.0,ANH,LAX
19,5096.0,ANH,LAX
20,5385.0,LGB,LAX
21,5653.0,ANH,LAX
22,6254.0,LGB,LAX
23,6999.0,DTLA,LAX
24,7887.0,DTLA,LAX
25,8063.0,DTLA,LAX
26,8869.0,HWD,LAX
27,9060.0,DTLA,LAX
28,9531.0,ANH,LAX
29,9579.0,HWD,LAX
30,9914.0,HWD,LAX
31,10022.0,LGB,LAX
32,10054.0,HWD,LAX
33,10333.0,ANH,LAX
34,10390.0,DTLA,LAX
35,10397.0,LGB,LAX
36,10499.0,LGB,LAX
37,10503.0,HWD,LAX
38,10519.0,HWD,LAX
39,10608.0,ANH,LAX
40,10655.0,DTLA,LAX
41,10707.0,ANH,LAX
42,10760.0,ANH,LAX
43,10857.0,DTLA,LAX
44,10881.0,DTLA,LAX
45,10939.0,LGB,LAX
46,10996.0,HWD,LAX
47,11041.0,DTLA,LAX
48,11073.0,ANH,LAX
49,11174.0,ANH,LAX
50,11201.0,DTLA,LAX
51,11214.0,ANH,LAX
52,11278.0,LGB,LAX
53,11308.0,ANH,LAX
54,11381.0,DTLA,LAX
55,11425.0,ANH,LAX
56,11469.0,DTLA,LAX
57,11548.0,LGB,LAX
58,11561.0,LGB,LAX
59,11634.0,DTLA,LAX
60,11708.0,HWD,LAX
61,11715.0,ANH,LAX
62,11722.0,DTLA,LAX
63,11787.0,DTLA,LAX
64,11824.0,DTLA,LAX
65,11829.0,ANH,LAX
66,11858.0,ANH,LAX
67,11921.0,HWD,LAX
68,11954.0,ANH,LAX
69,11961.0,HWD,LAX
70,11964.0,ANH,LAX
71,11971.0,DTLA,LAX
72,11989.0,DTLA,LAX
73,11995.0,DTLA,LAX
74,12006.0,DTLA,LAX
75,12026.0,DTLA,LAX
76,12040.0,ANH,LAX
77,12063.0,DTLA,LAX
78,12122.0,LGB,LAX
79,12126.0,LGB,LAX
80,12153.0,LGB,LAX
81,12257.0,ANH,LAX
82,12264.0,HWD,LAX
83,12272.0,HWD,LAX
84,12281.0,LGB,LAX
85,12282.0,DTLA,LAX
86,12326.0,ANH,LAX
87,12342.0,DTLA,LAX
88,12401.0,ANH,LAX
89,12408.0,HWD,LAX
90,12411.0,DTLA,LAX
91,12429.0,HWD,LAX
92,12451.0,ANH,LAX
93,12455.0,DTLA,LAX
94,12479.0,LGB,LAX
95,12490.0,LGB,LAX
96,12524.0,HWD,LAX
97,12559.0,LGB,LAX
98,12577.0,HWD,LAX
99,12579.0,LGB,LAX
100,12652.0,HWD,LAX
101,12672.0,HWD,LAX
102,12675.0,DTLA,LAX
103,12725.0,ANH,LAX
104,12774.0,HWD,LAX
105,12785.0,DTLA,LAX
106,12805.0,HWD,LAX
107,12830.0,HWD,LAX
108,12848.0,DTLA,LAX
109,12856.0,ANH,LAX
110,12888.0,ANH,LAX
111,12894.0,DTLA,LAX
112,12926.0,DTLA,LAX
113,12937.0,ANH,LAX
114,12942.0,ANH,LAX
115,12962.0,LGB,LAX
116,12999.0,ANH,LAX
117,13030.0,HWD,LAX
118,13054.0,ANH,LAX
119,13106.0,HWD,LAX
120,13109.0,LGB,LAX
121,13111.0,ANH,LAX
122,13121.0,LGB,LAX
123,13129.0,DTLA,LAX
124,13130.0,DTLA,LAX
125,13137.0,DTLA,LAX
126,13163.0,DTLA,LAX
127,13167.0,HWD,LAX
128,13187.0,HWD,LAX
129,13191.0,DTLA,LAX
130,13219.0,ANH,LAX
131,13229.0,ANH,LAX
132,13244.0,HWD,LAX
133,13246.0,ANH,LAX
134,13263.0,HWD,LAX
135,13384.0,DTLA,LAX
136,13396.0,ANH,LAX
137,13453.0,DTLA,LAX
138,13455.0,DTLA,LAX
139,13471.0,HWD,LAX
140,13480.0,LGB,LAX
141,13492.0,ANH,LAX
142,13493.0,DTLA,LAX
143,13506.0,LGB,LAX
144,13514.0,HWD,LAX
145,13517.0,LGB,LAX
146,13533.0,DTLA,LAX
147,13539.0,DTLA,LAX
148,13573.0,DTLA,LAX
149,13584.0,HWD,LAX
150,13635.0,LGB,LAX
151,13641.0,HWD,LAX
